time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city
2022-05-01,64.1,65.8,63,17.9,1.0,53.2,2022-05-01,,NY
2022-05-02,57.4,59.1,86,16.5,2.8,53.9,2022-05-02,,NY
2022-05-03,65.0,65.4,82,22.7,0.0,53.1,2022-05-03,,NY
2022-05-04,68.2,69.3,86,18.1,5.3,56.4,2022-05-04,,NY
2022-05-05,72.8,71.6,69,17.6,0.0,60.8,2022-05-05,,NY
2022-05-06,57.2,57.6,88,13.7,21.7,54.5,2022-05-06,,NY
2022-05-07,44.6,51.1,88,33.0,28.6,47.8,2022-05-07,,NY
2022-05-08,44.8,55.4,58,30.4,2.4,49.6,2022-05-08,,NY
2022-05-09,60.0,65.9,45,24.4,0.0,54.2,2022-05-09,,NY
2022-05-10,62.1,68.2,39,24.1,0.0,57.1,2022-05-10,,NY
2022-05-11,68.0,70.3,57,23.3,0.0,58.5,2022-05-11,,NY
2022-05-12,72.1,70.0,84,16.1,0.0,59.9,2022-05-12,,NY
2022-05-13,73.4,70.7,93,14.1,1.8,61.7,2022-05-13,,NY
2022-05-14,72.6,69.4,95,15.8,7.0,62.0,2022-05-14,,NY
2022-05-15,79.9,76.7,90,21.0,1.0,64.5,2022-05-15,,NY
2022-05-16,78.1,73.9,88,24.9,6.9,66.5,2022-05-16,,NY
2022-05-17,66.6,73.9,58,32.5,0.0,64.2,2022-05-17,,NY
2022-05-18,67.5,70.7,53,18.2,0.0,61.5,2022-05-18,,NY
2022-05-19,71.2,71.6,81,13.3,14.1,60.3,2022-05-19,,NY
2022-05-20,71.2,70.8,87,22.3,5.8,61.8,2022-05-20,,NY
2022-05-21,100.2,90.1,81,20.8,0.0,73.8,2022-05-21,,NY
2022-05-22,94.5,87.4,72,18.9,1.1,77.7,2022-05-22,,NY
2022-05-23,69.9,72.8,54,22.6,0.0,66.8,2022-05-23,,NY
2022-05-24,64.5,66.8,72,19.5,0.1,61.1,2022-05-24,,NY
2022-05-25,66.0,66.6,69,19.1,0.0,58.5,2022-05-25,,NY
2022-05-26,65.4,67.6,79,25.4,0.0,60.5,2022-05-26,,NY
2022-05-27,77.7,74.9,89,23.6,12.3,67.6,2022-05-27,,NY
2022-05-28,76.1,73.9,84,21.3,6.8,68.8,2022-05-28,,NY
2022-05-29,76.8,76.5,72,17.6,0.0,66.9,2022-05-29,,NY
2022-05-30,88.9,84.6,74,24.7,0.0,72.0,2022-05-30,,NY
2022-05-31,96.5,92.8,61,17.1,0.0,81.0,2022-05-31,,NY
2022-06-01,73.1,71.1,80,19.1,8.8,64.9,2022-06-01,,NY
2022-06-02,85.4,80.6,85,13.7,7.5,69.5,2022-06-02,,NY
2022-06-03,81.9,76.1,80,19.4,2.2,69.4,2022-06-03,,NY
2022-06-04,81.3,79.8,66,23.1,0.0,68.2,2022-06-04,,NY
2022-06-05,76.0,75.1,54,19.1,0.0,65.6,2022-06-05,,NY
2022-06-06,78.6,79.1,58,23.5,0.0,68.0,2022-06-06,,NY
2022-06-07,74.9,76.5,69,34.2,0.9,67.9,2022-06-07,,NY
2022-06-08,85.1,85.1,74,22.3,0.4,73.4,2022-06-08,,NY
2022-06-09,81.4,82.9,72,29.2,9.4,73.3,2022-06-09,,NY
2022-06-10,76.6,79.3,59,23.6,0.0,69.1,2022-06-10,,NY
2022-06-11,76.9,75.9,65,11.2,0.8,68.7,2022-06-11,,NY
2022-06-12,73.0,73.1,87,24.5,8.3,66.6,2022-06-12,,NY
2022-06-13,88.5,81.8,77,15.5,4.6,73.8,2022-06-13,,NY
2022-06-14,85.3,82.3,57,23.7,0.0,72.8,2022-06-14,,NY
2022-06-15,85.2,80.6,70,27.6,0.0,70.8,2022-06-15,,NY
2022-06-16,73.1,73.8,78,30.0,13.1,68.3,2022-06-16,,NY
2022-06-17,89.0,89.8,63,31.3,0.0,77.5,2022-06-17,,NY
2022-06-18,68.5,71.6,53,31.9,0.0,66.8,2022-06-18,,NY
2022-06-19,63.2,72.1,43,32.5,0.0,63.7,2022-06-19,,NY
2022-06-20,76.2,79.8,48,18.9,0.0,67.7,2022-06-20,,NY
2022-06-21,78.4,79.8,60,13.5,2.1,68.3,2022-06-21,,NY
2022-06-22,68.8,68.9,84,25.5,2.7,65.6,2022-06-22,,NY
2022-06-23,72.3,72.3,80,17.4,1.0,66.8,2022-06-23,,NY
2022-06-24,83.2,78.8,79,21.3,0.6,69.6,2022-06-24,,NY
2022-06-25,95.4,90.6,67,23.3,0.0,76.0,2022-06-25,,NY
2022-06-26,89.7,87.6,65,32.4,0.0,76.9,2022-06-26,,NY
2022-06-27,84.5,80.1,76,24.0,8.5,74.8,2022-06-27,,NY
2022-06-28,81.8,82.3,55,16.0,0.2,72.5,2022-06-28,,NY
2022-06-29,85.6,84.6,63,29.7,0.0,73.1,2022-06-29,,NY
2022-06-30,90.0,89.2,60,23.0,0.0,75.7,2022-06-30,,NY
2022-07-01,94.9,92.9,67,33.9,0.0,79.8,2022-07-01,,NY
2022-07-02,91.2,86.6,76,20.9,14.6,78.6,2022-07-02,,NY
2022-07-03,90.1,88.2,61,17.0,0.1,78.2,2022-07-03,,NY
2022-07-04,86.9,86.4,45,19.1,0.0,75.6,2022-07-04,,NY
2022-07-05,85.8,86.6,66,32.5,0.9,75.8,2022-07-05,,NY
2022-07-06,90.5,89.4,66,21.4,0.1,80.2,2022-07-06,,NY
2022-07-07,81.9,80.8,67,23.7,0.0,75.0,2022-07-07,,NY
2022-07-08,88.9,84.3,78,17.0,1.4,74.6,2022-07-08,,NY
2022-07-09,90.1,85.6,66,24.2,0.0,75.8,2022-07-09,,NY
2022-07-10,84.5,81.2,58,23.2,0.0,73.0,2022-07-10,,NY
2022-07-11,83.8,83.4,66,35.2,0.0,72.8,2022-07-11,,NY
2022-07-12,94.3,93.2,63,36.2,0.6,79.6,2022-07-12,,NY
2022-07-13,94.0,91.1,62,30.0,0.0,80.4,2022-07-13,,NY
2022-07-14,95.8,89.0,60,20.8,0.3,79.6,2022-07-14,,NY
2022-07-15,84.8,83.5,60,20.1,0.1,76.2,2022-07-15,,NY
2022-07-16,87.6,82.1,82,17.7,13.1,74.4,2022-07-16,,NY
2022-07-17,88.2,82.5,80,19.2,1.0,75.6,2022-07-17,,NY
2022-07-18,90.3,86.4,84,24.7,13.0,77.5,2022-07-18,,NY
2022-07-19,95.8,92.8,66,22.2,0.0,80.9,2022-07-19,,NY
2022-07-20,101.0,93.3,63,20.7,0.0,82.9,2022-07-20,,NY
2022-07-21,98.3,92.8,68,25.2,2.6,83.8,2022-07-21,,NY
2022-07-22,98.4,93.7,63,28.9,0.0,81.8,2022-07-22,,NY
2022-07-23,100.4,94.2,62,25.4,0.0,82.9,2022-07-23,,NY
2022-07-24,99.7,96.9,53,29.2,0.0,86.1,2022-07-24,,NY
2022-07-25,94.6,88.9,75,25.5,24.0,81.3,2022-07-25,,NY
2022-07-26,84.9,84.2,59,21.1,0.1,76.7,2022-07-26,,NY
2022-07-27,85.4,82.9,68,20.2,0.0,75.0,2022-07-27,,NY
2022-07-28,95.4,87.4,80,25.1,1.3,79.1,2022-07-28,,NY
2022-07-29,89.1,87.4,66,18.3,0.4,79.9,2022-07-29,,NY
2022-07-30,87.3,90.1,57,22.0,0.8,79.7,2022-07-30,,NY
2022-07-31,85.0,83.8,66,20.0,0.0,76.1,2022-07-31,,NY
2022-08-01,83.6,79.4,77,22.3,7.4,74.2,2022-08-01,,NY
2022-08-02,95.4,92.2,68,16.9,0.0,80.6,2022-08-02,,NY
2022-08-03,94.2,90.6,67,22.2,0.0,78.3,2022-08-03,18.1,NY
2022-08-04,97.2,91.9,67,29.3,0.0,81.0,2022-08-04,17.754166666666666,NY
2022-08-05,98.7,91.3,65,14.0,0.4,82.5,2022-08-05,15.0375,NY
2022-08-06,95.0,90.7,72,27.2,1.2,82.2,2022-08-06,15.320833333333333,NY
2022-08-07,95.2,93.8,72,27.4,5.1,83.1,2022-08-07,8.683333333333334,NY
2022-08-08,98.8,94.5,65,24.0,0.7,85.4,2022-08-08,8.954166666666667,NY
2022-08-09,105.6,99.6,68,19.6,7.1,86.3,2022-08-09,8.354166666666666,NY
2022-08-10,94.5,91.0,70,23.7,0.1,79.7,2022-08-10,11.541666666666666,NY
2022-08-11,90.7,90.2,67,13.5,0.8,79.7,2022-08-11,14.887500000000001,NY
2022-08-12,82.3,84.7,47,23.5,0.0,77.3,2022-08-12,5.245833333333334,NY
2022-08-13,79.4,81.0,49,22.2,0.0,71.9,2022-08-13,6.479166666666667,NY
2022-08-14,79.2,80.8,59,24.9,0.0,72.0,2022-08-14,13.424999999999999,NY
2022-08-15,82.7,81.5,62,17.0,0.1,72.8,2022-08-15,13.670833333333334,NY
2022-08-16,79.3,82.8,64,26.1,0.0,73.1,2022-08-16,13.770833333333334,NY
2022-08-17,79.1,80.8,62,19.6,0.2,72.8,2022-08-17,13.541666666666666,NY
2022-08-18,84.9,87.5,60,16.8,0.1,75.1,2022-08-18,11.745833333333332,NY
2022-08-19,90.0,89.1,57,28.0,0.0,76.3,2022-08-19,11.091666666666667,NY
2022-08-20,92.6,89.2,63,22.2,0.3,78.7,2022-08-20,15.291666666666666,NY
2022-08-21,86.2,82.2,78,22.2,0.0,75.4,2022-08-21,10.654166666666667,NY
2022-08-22,82.2,76.2,88,15.9,17.8,73.4,2022-08-22,10.758333333333333,NY
2022-08-23,90.9,84.6,77,15.6,5.8,75.5,2022-08-23,16.599999999999998,NY
2022-08-24,89.9,88.6,61,13.6,0.0,77.5,2022-08-24,11.641666666666666,NY
2022-08-25,93.4,89.2,60,20.5,0.0,77.9,2022-08-25,13.341666666666667,NY
2022-08-26,90.6,85.2,75,20.7,16.5,76.6,2022-08-26,15.891666666666666,NY
2022-08-27,89.6,85.6,71,13.7,0.0,77.2,2022-08-27,21.974999999999998,NY
2022-08-28,84.6,81.4,83,19.3,1.3,75.1,2022-08-28,21.325,NY
2022-08-29,89.6,83.5,83,25.5,0.2,76.5,2022-08-29,14.245833333333332,NY
2022-08-30,92.1,86.3,82,29.7,1.7,77.7,2022-08-30,8.270833333333334,NY
2022-08-31,83.5,84.2,63,22.9,0.6,76.0,2022-08-31,7.458333333333333,NY
2022-09-01,83.9,86.1,47,19.5,0.0,75.7,2022-09-01,7.070833333333333,NY
2022-09-02,79.9,77.3,64,15.6,0.0,68.9,2022-09-02,7.795833333333333,NY
2022-09-03,83.1,79.4,74,18.4,0.0,71.6,2022-09-03,11.158333333333333,NY
2022-09-04,91.9,86.6,76,12.6,1.3,76.0,2022-09-04,14.183333333333332,NY
2022-09-05,90.4,83.4,81,20.0,5.2,75.9,2022-09-05,18.854166666666668,NY
2022-09-06,78.7,72.4,93,22.5,31.8,70.7,2022-09-06,13.695833333333333,NY
2022-09-07,73.3,73.4,83,22.3,2.3,68.9,2022-09-07,6.445833333333333,NY
2022-09-08,74.9,75.3,76,17.1,0.1,69.4,2022-09-08,10.141666666666667,NY
2022-09-09,79.2,79.6,73,11.6,0.0,69.3,2022-09-09,18.595833333333335,NY
2022-09-10,82.4,81.6,73,14.7,0.0,70.5,2022-09-10,26.570833333333336,NY
2022-09-11,79.8,76.6,83,13.4,15.5,69.9,2022-09-11,20.891666666666666,NY
2022-09-12,87.6,82.4,85,15.6,10.2,73.7,2022-09-12,18.087500000000002,NY
2022-09-13,85.3,79.0,83,18.0,6.9,73.0,2022-09-13,9.475,NY
2022-09-14,78.1,80.5,67,19.7,0.0,69.7,2022-09-14,7.570833333333333,NY
2022-09-15,69.7,72.0,63,18.9,0.0,66.6,2022-09-15,8.416666666666666,NY
2022-09-16,73.0,75.7,64,12.2,0.0,64.3,2022-09-16,13.754166666666668,NY
2022-09-17,75.1,72.8,73,17.4,0.0,67.3,2022-09-17,13.1875,NY
2022-09-18,83.5,84.5,70,20.7,0.0,72.8,2022-09-18,14.966666666666667,NY
2022-09-19,85.8,86.4,69,23.9,1.8,74.1,2022-09-19,18.304166666666667,NY
2022-09-20,76.3,78.7,72,19.6,0.0,70.9,2022-09-20,8.049999999999999,NY
2022-09-21,82.1,79.1,74,20.5,0.0,69.0,2022-09-21,10.4375,NY
2022-09-22,78.6,77.8,73,26.9,7.5,67.8,2022-09-22,10.700000000000001,NY
2022-09-23,52.4,62.1,55,32.5,0.0,56.0,2022-09-23,3.7541666666666664,NY
2022-09-24,65.8,69.5,59,19.1,0.0,58.0,2022-09-24,6.233333333333333,NY
2022-09-25,74.0,76.1,73,22.7,2.4,63.2,2022-09-25,17.349999999999998,NY
2022-09-26,68.9,74.8,67,26.1,0.0,65.0,2022-09-26,11.379166666666668,NY
2022-09-27,64.6,70.7,57,21.5,0.0,62.6,2022-09-27,8.6875,NY
2022-09-28,64.8,70.0,61,19.0,0.0,60.6,2022-09-28,7.220833333333334,NY
2022-09-29,61.9,66.7,63,20.9,0.0,59.6,2022-09-29,4.7375,NY
2022-09-30,57.5,62.3,68,17.4,0.1,57.1,2022-09-30,7.533333333333334,NY
2022-10-01,58.4,63.6,84,32.3,21.7,58.2,2022-10-01,10.454166666666667,NY
2022-10-02,53.8,59.3,69,32.1,12.6,55.6,2022-10-02,5.870833333333334,NY
2022-10-03,45.2,53.6,71,30.3,18.6,50.8,2022-10-03,5.829166666666667,NY
2022-10-04,49.7,55.1,91,31.9,187.2,51.3,2022-10-04,5.329166666666667,NY
2022-10-05,58.7,60.9,90,28.7,7.7,57.3,2022-10-05,5.716666666666666,NY
2022-10-06,71.9,73.0,77,12.1,0.0,60.8,2022-10-06,17.587500000000002,NY
2022-10-07,73.8,75.5,74,17.0,0.2,63.3,2022-10-07,18.120833333333334,NY
2022-10-08,53.6,58.8,61,21.1,0.5,53.2,2022-10-08,6.2749999999999995,NY
2022-10-09,54.3,61.7,66,19.6,0.0,51.6,2022-10-09,10.220833333333333,NY
2022-10-10,62.9,68.0,65,18.3,0.0,55.7,2022-10-10,16.425,NY
2022-10-11,66.0,67.5,75,15.0,0.0,56.1,2022-10-11,23.53333333333333,NY
2022-10-12,63.8,66.7,74,25.5,0.0,57.8,2022-10-12,17.474999999999998,NY
2022-10-13,67.1,69.8,88,28.2,5.6,63.3,2022-10-13,9.879166666666666,NY
2022-10-14,63.4,66.8,74,24.1,8.5,57.3,2022-10-14,14.020833333333334,NY
2022-10-15,61.9,66.4,73,25.3,0.0,56.5,2022-10-15,27.40833333333333,NY
2022-10-16,61.7,64.0,74,13.7,0.0,55.7,2022-10-16,21.425,NY
2022-10-17,63.2,66.1,79,18.0,4.1,58.6,2022-10-17,17.3,NY
2022-10-18,54.7,56.8,59,17.9,0.7,51.4,2022-10-18,7.55,NY
2022-10-19,43.7,54.2,62,27.0,0.0,47.2,2022-10-19,8.066666666666666,NY
2022-10-20,47.9,58.0,61,26.4,0.0,49.4,2022-10-20,8.183333333333334,NY
2022-10-21,56.4,60.9,66,11.5,0.0,51.3,2022-10-21,19.120833333333334,NY
2022-10-22,60.4,64.0,76,11.7,0.0,53.0,2022-10-22,29.383333333333336,NY
2022-10-23,55.8,59.9,83,20.8,17.6,55.2,2022-10-23,23.145833333333332,NY
2022-10-24,61.1,61.7,94,20.8,12.1,57.5,2022-10-24,12.275,NY
2022-10-25,72.8,69.4,97,12.9,2.6,63.9,2022-10-25,18.2375,NY
2022-10-26,72.9,70.3,92,16.2,0.4,65.0,2022-10-26,15.0625,NY
2022-10-27,58.1,63.5,64,25.6,0.0,57.8,2022-10-27,6.466666666666666,NY
2022-10-28,48.4,55.6,63,20.0,0.0,49.3,2022-10-28,9.475,NY
2022-10-29,52.8,58.0,74,11.5,0.0,48.8,2022-10-29,23.75,NY
2022-10-30,57.0,61.2,75,11.2,0.0,49.4,2022-10-30,33.00833333333333,NY
2022-10-31,60.5,63.3,85,13.3,6.6,56.2,2022-10-31,34.895833333333336,NY
2022-11-01,66.6,67.6,90,15.6,7.5,60.3,2022-11-01,14.450000000000001,NY
2022-11-02,66.6,68.2,77,16.3,0.0,58.9,2022-11-02,26.675,NY
2022-11-03,61.9,64.2,82,11.8,0.0,54.3,2022-11-03,44.800000000000004,NY
2022-11-04,67.7,67.6,90,13.3,0.0,57.0,2022-11-04,34.670833333333334,NY
2022-11-05,73.0,73.5,84,27.3,0.0,65.0,2022-11-05,14.5875,NY
2022-11-06,75.0,74.8,80,22.3,2.8,68.2,2022-11-06,10.045833333333333,NY
2022-11-07,74.5,75.1,64,25.7,0.8,67.5,2022-11-07,8.862499999999999,NY
2022-11-08,47.9,56.3,48,23.5,0.0,51.1,2022-11-08,7.5375000000000005,NY
2022-11-09,46.0,51.0,64,19.5,0.0,45.4,2022-11-09,10.295833333333333,NY
2022-11-10,59.7,63.3,84,13.2,0.0,52.3,2022-11-10,19.5625,NY
2022-11-11,66.4,66.0,92,33.5,25.3,60.8,2022-11-11,23.925,NY
2022-11-12,67.1,69.3,78,33.1,1.8,65.7,2022-11-12,12.208333333333334,NY
2022-11-13,57.3,57.4,69,27.2,2.9,51.1,2022-11-13,10.308333333333334,NY
2022-11-14,37.1,45.9,56,19.3,0.0,40.9,2022-11-14,5.358333333333333,NY
2022-11-15,40.1,46.0,74,23.5,6.0,40.0,2022-11-15,9.370833333333334,NY
2022-11-16,45.5,52.3,78,28.0,12.5,45.6,2022-11-16,7.058333333333334,NY
2022-11-17,34.6,47.0,60,31.2,0.0,40.3,2022-11-17,7.045833333333333,NY
2022-11-18,32.0,43.9,58,31.1,0.2,38.1,2022-11-18,8.420833333333333,NY
2022-11-19,29.3,40.0,56,19.7,0.0,34.9,2022-11-19,10.012500000000001,NY
2022-11-20,27.2,36.2,52,34.0,0.1,33.1,2022-11-20,8.233333333333333,NY
2022-11-21,28.8,39.6,53,22.5,0.0,32.7,2022-11-21,8.916666666666666,NY
2022-11-22,41.6,49.2,60,20.6,0.0,40.4,2022-11-22,17.966666666666665,NY
2022-11-23,46.1,53.2,60,13.0,0.0,42.7,2022-11-23,25.0125,NY
2022-11-24,46.0,51.1,82,13.0,0.0,41.7,2022-11-24,24.504166666666666,NY
2022-11-25,47.8,53.7,82,25.9,3.8,45.9,2022-11-25,16.220833333333335,NY
2022-11-26,46.8,54.3,60,19.7,0.0,45.7,2022-11-26,7.945833333333333,NY
2022-11-27,54.0,57.0,78,27.2,12.2,48.4,2022-11-27,16.120833333333334,NY
2022-11-28,46.7,53.7,70,27.8,0.0,49.5,2022-11-28,5.079166666666667,NY
2022-11-29,37.1,43.3,75,14.0,0.0,38.0,2022-11-29,17.495833333333334,NY
2022-11-30,47.7,55.2,85,37.4,14.9,47.0,2022-11-30,13.75,NY
2022-12-01,31.9,43.2,51,28.7,0.0,37.8,2022-12-01,4.6000000000000005,NY
2022-12-02,33.8,41.3,72,10.9,0.0,34.8,2022-12-02,14.487499999999999,NY
2022-12-03,49.9,56.2,82,33.3,8.8,50.0,2022-12-03,8.020833333333334,NY
2022-12-04,36.7,44.5,61,23.2,0.0,39.3,2022-12-04,13.645833333333334,NY
2022-12-05,37.2,43.8,75,11.7,0.0,35.7,2022-12-05,27.8,NY
2022-12-06,50.5,54.5,93,22.6,11.5,47.1,2022-12-06,22.495833333333334,NY
2022-12-07,59.2,58.2,96,22.8,10.5,55.0,2022-12-07,15.379166666666668,NY
2022-12-08,48.1,52.9,74,20.4,0.0,48.3,2022-12-08,6.741666666666667,NY
2022-12-09,35.4,44.8,63,20.6,0.0,38.3,2022-12-09,8.029166666666667,NY
2022-12-10,32.5,40.6,63,18.5,0.0,34.7,2022-12-10,9.950000000000001,NY
2022-12-11,32.7,39.7,85,17.7,10.7,37.2,2022-12-11,11.8125,NY
2022-12-12,29.5,39.7,80,22.1,1.1,34.2,2022-12-12,10.304166666666667,NY
2022-12-13,33.2,40.9,68,14.8,0.0,30.5,2022-12-13,3.7125,NY
2022-12-14,31.4,40.1,61,19.5,0.0,32.8,2022-12-14,0.7625000000000001,NY
2022-12-15,32.5,40.6,85,30.1,17.3,35.8,2022-12-15,1.8041666666666665,NY
2022-12-16,33.9,44.0,93,34.9,14.5,40.9,2022-12-16,7.2250000000000005,NY
2022-12-17,33.7,44.6,68,24.8,0.3,39.0,2022-12-17,7.4375,NY
2022-12-18,28.8,39.4,65,22.3,0.0,33.5,2022-12-18,8.795833333333333,NY
2022-12-19,27.2,38.6,59,23.4,0.0,32.6,2022-12-19,6.195833333333333,NY
2022-12-20,30.5,38.8,65,19.2,0.0,32.5,2022-12-20,6.637499999999999,NY
2022-12-21,31.6,37.6,74,9.3,0.0,30.7,2022-12-21,30.804166666666664,NY
2022-12-22,35.7,44.2,90,30.4,9.5,37.1,2022-12-22,34.275,NY
2022-12-23,46.4,55.0,79,46.0,23.0,38.2,2022-12-23,6.329166666666667,NY
2022-12-24,9.6,23.8,36,35.7,0.0,12.7,2022-12-24,4.8,NY
2022-12-25,17.1,29.2,44,25.2,0.0,20.7,2022-12-25,7.933333333333334,NY
2022-12-26,20.2,30.5,45,19.5,0.0,23.6,2022-12-26,12.879166666666668,NY
2022-12-27,28.0,37.2,57,14.9,0.0,29.2,2022-12-27,24.554166666666664,NY
2022-12-28,34.6,44.2,70,19.2,0.0,33.3,2022-12-28,34.604166666666664,NY
2022-12-29,40.5,47.5,76,16.0,0.0,37.2,2022-12-29,33.125,NY
2022-12-30,51.8,56.4,76,13.6,0.0,43.3,2022-12-30,36.69166666666667,NY
2022-12-31,50.4,52.0,98,13.2,6.3,47.7,2022-12-31,24.983333333333334,NY
2023-01-01,49.4,53.5,84,17.4,2.1,48.2,2023-01-01,14.004166666666668,NY
2023-01-02,51.6,55.1,83,9.0,0.5,46.2,2023-01-02,34.166666666666664,NY
2023-01-03,52.5,55.1,97,19.4,9.5,49.2,2023-01-03,33.199999999999996,NY
2023-01-04,64.8,64.4,94,18.2,2.3,55.6,2023-01-04,21.091666666666665,NY
2023-01-05,54.9,55.7,93,12.1,0.0,50.1,2023-01-05,28.849999999999998,NY
2023-01-06,41.8,47.7,86,16.3,9.6,43.2,2023-01-06,15.887500000000001,NY
2023-01-07,37.7,46.9,68,20.2,0.0,38.7,2023-01-07,8.174999999999999,NY
2023-01-08,33.9,39.7,70,13.7,0.0,34.4,2023-01-08,13.487499999999999,NY
2023-01-09,36.1,45.1,76,17.9,1.5,37.6,2023-01-09,14.954166666666666,NY
2023-01-10,35.8,43.3,68,14.6,0.0,36.8,2023-01-10,18.158333333333335,NY
2023-01-11,31.7,39.0,69,13.8,0.0,33.9,2023-01-11,17.525000000000002,NY
2023-01-12,46.9,49.6,90,21.0,11.9,41.5,2023-01-12,19.829166666666666,NY
2023-01-13,50.0,54.9,79,27.1,1.6,48.7,2023-01-13,7.8,NY
2023-01-14,26.8,37.2,56,26.3,0.0,33.9,2023-01-14,4.016666666666667,NY
2023-01-15,28.6,41.3,50,33.8,0.0,33.2,2023-01-15,5.879166666666666,NY
2023-01-16,38.2,46.8,41,26.3,0.0,34.8,2023-01-16,8.475,NY
2023-01-17,38.3,45.4,57,13.3,1.4,36.5,2023-01-17,22.983333333333334,NY
2023-01-18,42.7,51.4,78,25.5,1.7,44.0,2023-01-18,12.029166666666667,NY
2023-01-19,36.5,42.2,92,16.3,23.5,39.3,2023-01-19,20.791666666666668,NY
2023-01-20,37.5,48.2,79,30.7,0.6,41.8,2023-01-20,8.754166666666666,NY
2023-01-21,35.6,43.1,66,19.9,0.2,37.0,2023-01-21,10.245833333333334,NY
2023-01-22,35.8,42.1,80,15.8,5.4,34.6,2023-01-22,35.46666666666667,NY
2023-01-23,30.2,37.5,90,25.0,16.9,36.5,2023-01-23,9.058333333333334,NY
2023-01-24,34.4,46.0,64,27.7,0.0,36.2,2023-01-24,7.154166666666666,NY
2023-01-25,41.0,51.1,85,44.7,20.0,36.0,2023-01-25,22.291666666666668,NY
2023-01-26,49.9,53.4,69,36.0,14.5,45.5,2023-01-26,5.383333333333333,NY
2023-01-27,33.5,43.1,65,19.2,0.0,36.0,2023-01-27,11.854166666666666,NY
2023-01-28,41.8,51.6,62,23.8,0.0,39.9,2023-01-28,13.266666666666666,NY
2023-01-29,42.2,50.9,72,22.5,0.0,42.1,2023-01-29,25.441666666666666,NY
2023-01-30,47.8,53.1,83,13.2,0.0,43.1,2023-01-30,27.870833333333334,NY
2023-01-31,38.9,43.7,68,19.1,2.5,38.1,2023-01-31,11.816666666666668,NY
2023-02-01,28.8,37.8,54,16.5,1.6,30.9,2023-02-01,16.625,NY
2023-02-02,28.5,39.4,55,19.1,0.0,31.6,2023-02-02,23.433333333333334,NY
2023-02-03,22.1,32.5,42,42.2,0.0,24.1,2023-02-03,7.629166666666666,NY
2023-02-04,14.3,25.1,35,39.8,0.0,14.8,2023-02-04,7.675,NY
2023-02-05,38.4,48.5,55,19.1,0.0,34.5,2023-02-05,13.950000000000001,NY
2023-02-06,39.6,50.4,70,29.2,0.0,39.5,2023-02-06,20.620833333333334,NY
2023-02-07,30.6,38.7,71,21.6,2.6,32.7,2023-02-07,18.679166666666667,NY
2023-02-08,42.6,50.8,75,22.5,0.7,40.7,2023-02-08,19.633333333333333,NY
2023-02-09,46.9,52.1,80,20.9,0.0,40.5,2023-02-09,42.90833333333333,NY
2023-02-10,49.9,57.4,66,28.1,0.0,52.2,2023-02-10,11.104166666666666,NY
2023-02-11,36.2,44.2,54,23.5,0.0,38.6,2023-02-11,14.454166666666666,NY
2023-02-12,38.1,44.3,68,18.7,0.8,37.1,2023-02-12,35.27916666666667,NY
2023-02-13,47.9,56.0,49,23.9,1.8,43.9,2023-02-13,22.729166666666668,NY
2023-02-14,44.7,52.5,53,23.2,0.0,43.3,2023-02-14,12.541666666666666,NY
2023-02-15,54.9,62.6,62,26.9,0.0,50.3,2023-02-15,17.304166666666667,NY
2023-02-16,64.7,66.7,71,17.6,2.9,54.9,2023-02-16,30.708333333333332,NY
2023-02-17,55.5,59.7,83,33.8,8.1,49.5,2023-02-17,15.133333333333333,NY
2023-02-18,32.9,42.4,51,28.9,0.0,33.7,2023-02-18,6.291666666666667,NY
2023-02-19,38.5,46.7,71,29.8,0.0,39.3,2023-02-19,15.616666666666667,NY
2023-02-20,51.8,59.6,75,25.3,0.0,48.1,2023-02-20,18.004166666666666,NY
2023-02-21,42.3,47.0,85,17.8,7.1,40.0,2023-02-21,20.5,NY
2023-02-22,36.4,42.1,79,15.0,4.4,36.5,2023-02-22,21.675,NY
2023-02-23,40.5,46.0,88,16.1,0.6,40.2,2023-02-23,18.016666666666666,NY
2023-02-24,36.8,45.4,61,35.3,0.0,39.1,2023-02-24,9.654166666666667,NY
2023-02-25,25.6,32.5,63,19.8,0.7,26.6,2023-02-25,7.9624999999999995,NY
2023-02-26,39.5,50.4,72,34.7,0.0,36.0,2023-02-26,20.716666666666665,NY
2023-02-27,35.2,40.9,65,23.7,3.8,34.9,2023-02-27,14.512500000000001,NY
2023-02-28,30.3,35.9,94,24.8,13.1,33.8,2023-02-28,14.137500000000001,NY
2023-03-01,36.7,42.5,81,22.0,3.4,35.5,2023-03-01,16.004166666666666,NY
2023-03-02,49.8,56.8,79,23.2,1.5,44.2,2023-03-02,17.224999999999998,NY
2023-03-03,37.6,45.5,71,30.4,2.8,38.0,2023-03-03,9.708333333333334,NY
2023-03-04,36.8,44.9,83,38.4,41.8,41.7,2023-03-04,10.016666666666667,NY
2023-03-05,43.9,54.1,65,27.4,0.0,41.9,2023-03-05,12.075000000000001,NY
2023-03-06,40.6,50.4,58,23.1,0.0,42.6,2023-03-06,9.633333333333333,NY
2023-03-07,34.4,45.4,52,36.3,2.7,38.7,2023-03-07,8.6875,NY
2023-03-08,37.5,49.0,54,34.6,0.0,37.2,2023-03-08,3.9291666666666667,NY
2023-03-09,41.5,50.8,61,22.3,0.0,39.8,2023-03-09,6.666666666666667,NY
