time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city,pm25_lag_1,pm25_rolling_3,pm25_rolling_7
2022-12-17,36.2,39.8,88,14.8,0.9,35.6,2022-12-17,14.670833333333334,Seattle,20.025,8.556944444444445,8.47202380952381
2022-12-18,33.5,43.2,83,26.0,2.6,38.3,2022-12-18,5.383333333333333,Seattle,14.670833333333334,13.218055555555557,9.627380952380951
2022-12-19,30.8,36.2,81,10.6,3.2,33.4,2022-12-19,7.35,Seattle,5.383333333333333,13.359722222222222,8.753571428571428
2022-12-20,32.0,39.2,85,21.0,12.9,34.9,2022-12-20,5.704166666666667,Seattle,7.35,9.134722222222223,8.05297619047619
2022-12-21,25.1,33.4,71,23.9,0.0,28.8,2022-12-21,4.583333333333333,Seattle,5.704166666666667,6.145833333333333,8.39702380952381
2022-12-22,16.3,27.2,35,22.6,0.0,23.3,2022-12-22,3.8625,Seattle,4.583333333333333,5.879166666666666,8.953571428571427
2022-12-23,32.3,39.7,81,24.5,10.9,31.7,2022-12-23,5.866666666666667,Seattle,3.8625,4.716666666666666,8.79702380952381
2022-12-24,43.0,49.7,92,26.3,31.9,42.4,2022-12-24,4.958333333333333,Seattle,5.866666666666667,4.770833333333333,6.774404761904762
2022-12-25,48.0,49.7,94,20.4,4.6,46.9,2022-12-25,15.983333333333334,Seattle,4.958333333333333,4.895833333333333,5.386904761904761
2022-12-26,46.0,53.6,90,42.9,25.4,48.6,2022-12-26,5.895833333333333,Seattle,15.983333333333334,8.936111111111112,6.901190476190477
2022-12-27,43.3,50.5,88,45.3,27.4,47.3,2022-12-27,1.9625,Seattle,5.895833333333333,8.945833333333333,6.6934523809523805
2022-12-28,39.7,47.0,83,42.0,0.9,43.6,2022-12-28,4.441666666666666,Seattle,1.9625,7.947222222222223,6.158928571428571
2022-12-29,40.9,44.7,84,12.5,2.9,42.5,2022-12-29,11.320833333333333,Seattle,4.441666666666666,4.1,6.138690476190477
2022-12-30,41.2,48.7,90,34.8,17.2,45.9,2022-12-30,4.329166666666667,Seattle,11.320833333333333,5.908333333333332,7.204166666666667
2022-12-31,43.9,48.4,88,28.9,1.0,44.2,2022-12-31,4.558333333333334,Seattle,4.329166666666667,6.697222222222222,6.984523809523809
2023-01-01,43.0,45.8,93,7.6,0.6,41.2,2023-01-01,9.0625,Seattle,4.558333333333334,6.736111111111111,6.927380952380952
2023-01-02,38.7,44.8,72,15.1,0.0,37.9,2023-01-02,10.6375,Seattle,9.0625,5.983333333333333,5.938690476190475
2023-01-03,42.6,46.8,75,16.8,0.3,40.1,2023-01-03,8.754166666666666,Seattle,10.6375,8.08611111111111,6.616071428571429
2023-01-04,40.6,48.2,64,19.1,1.2,42.6,2023-01-04,3.5625,Seattle,8.754166666666666,9.484722222222222,7.586309523809525
2023-01-05,44.1,53.5,66,32.1,2.5,48.8,2023-01-05,3.8625,Seattle,3.5625,7.651388888888889,7.4607142857142845
2023-01-06,48.1,50.6,84,25.1,3.7,46.2,2023-01-06,8.112499999999999,Seattle,3.8625,5.393055555555556,6.395238095238095
2023-01-07,43.7,46.9,92,17.1,6.5,44.7,2023-01-07,10.8375,Seattle,8.112499999999999,5.179166666666666,6.935714285714285
2023-01-08,42.5,47.8,85,28.1,7.4,44.3,2023-01-08,6.083333333333333,Seattle,10.8375,7.604166666666667,7.832738095238095
2023-01-09,43.8,52.9,81,30.8,9.3,44.2,2023-01-09,6.05,Seattle,6.083333333333333,8.344444444444443,7.4071428571428575
2023-01-10,45.7,52.1,81,18.4,0.6,44.2,2023-01-10,6.854166666666667,Seattle,6.05,7.656944444444444,6.751785714285714
2023-01-11,48.6,53.7,69,20.6,1.3,47.0,2023-01-11,7.766666666666667,Seattle,6.854166666666667,6.329166666666667,6.480357142857143
2023-01-12,45.3,49.6,88,29.3,19.9,47.5,2023-01-12,7.083333333333333,Seattle,7.766666666666667,6.890277777777778,7.080952380952381
2023-01-13,48.9,51.2,92,20.9,10.6,48.7,2023-01-13,8.1875,Seattle,7.083333333333333,7.234722222222222,7.541071428571428
2023-01-14,52.3,55.4,87,18.3,1.8,47.4,2023-01-14,9.483333333333333,Seattle,8.1875,7.679166666666666,7.551785714285714
2023-01-15,44.8,48.0,91,31.7,14.0,45.8,2023-01-15,8.683333333333334,Seattle,9.483333333333333,8.251388888888888,7.358333333333333
2023-01-16,41.7,48.1,83,28.5,0.1,44.5,2023-01-16,4.25,Seattle,8.683333333333334,8.784722222222221,7.729761904761905
2023-01-17,40.7,47.3,85,23.6,2.6,44.2,2023-01-17,4.416666666666667,Seattle,4.25,7.472222222222221,7.472619047619048
2023-01-18,39.7,45.9,91,25.9,18.6,43.0,2023-01-18,4.441666666666666,Seattle,4.416666666666667,5.783333333333334,7.124404761904762
2023-01-19,37.4,43.1,92,11.4,0.2,38.0,2023-01-19,9.820833333333333,Seattle,4.441666666666666,4.3694444444444445,6.649404761904762
2023-01-20,41.4,45.1,87,9.0,0.0,38.3,2023-01-20,12.4875,Seattle,9.820833333333333,6.226388888888889,7.04047619047619
2023-01-21,36.0,43.0,90,35.4,8.2,36.1,2023-01-21,10.395833333333334,Seattle,12.4875,8.916666666666666,7.654761904761905
2023-01-22,40.1,43.5,89,11.4,1.0,39.7,2023-01-22,10.158333333333331,Seattle,10.395833333333334,10.901388888888889,7.785119047619048
2023-01-23,41.0,43.7,87,10.5,0.1,39.4,2023-01-23,12.495833333333332,Seattle,10.158333333333331,11.013888888888888,7.995833333333333
2023-01-24,43.1,47.0,88,13.2,0.6,41.4,2023-01-24,13.408333333333331,Seattle,12.495833333333332,11.016666666666666,9.173809523809524
2023-01-25,42.7,46.0,92,9.0,0.0,43.0,2023-01-25,15.229166666666666,Seattle,13.408333333333331,12.02083333333333,10.458333333333332
2023-01-26,39.7,43.3,91,18.6,0.0,41.2,2023-01-26,15.679166666666667,Seattle,15.229166666666666,13.711111111111109,11.999404761904762
2023-01-27,43.2,46.4,89,17.8,2.5,44.6,2023-01-27,6.5625,Seattle,15.679166666666667,14.77222222222222,12.836309523809522
2023-01-28,39.8,45.4,87,25.3,1.3,41.8,2023-01-28,7.4625,Seattle,6.5625,12.490277777777777,11.989880952380952
2023-01-29,31.4,38.4,64,13.3,0.0,33.2,2023-01-29,5.383333333333333,Seattle,7.4625,9.90138888888889,11.570833333333335
2023-01-30,32.8,38.7,57,9.2,0.0,31.6,2023-01-30,9.070833333333336,Seattle,5.383333333333333,6.469444444444444,10.888690476190476
2023-01-31,35.7,41.7,69,10.0,0.5,36.1,2023-01-31,16.458333333333332,Seattle,9.070833333333336,7.305555555555557,10.399404761904762
2023-02-01,41.0,44.6,69,8.3,0.0,38.1,2023-02-01,20.820833333333333,Seattle,16.458333333333332,10.304166666666667,10.835119047619047
2023-02-02,44.7,48.7,72,12.4,0.0,38.9,2023-02-02,24.208333333333332,Seattle,20.820833333333333,15.450000000000001,11.633928571428571
2023-02-03,40.5,47.8,75,33.8,4.3,42.5,2023-02-03,17.129166666666666,Seattle,24.208333333333332,20.495833333333334,12.852380952380953
2023-02-04,44.1,48.7,91,20.6,4.6,45.7,2023-02-04,9.583333333333334,Seattle,17.129166666666666,20.719444444444445,14.361904761904762
2023-02-05,44.0,46.9,91,14.9,0.5,43.5,2023-02-05,14.0375,Seattle,9.583333333333334,16.97361111111111,14.664880952380953
2023-02-06,38.8,47.7,87,30.1,0.7,44.8,2023-02-06,4.245833333333334,Seattle,14.0375,13.583333333333334,15.901190476190477
2023-02-07,37.7,48.2,85,36.1,10.6,45.5,2023-02-07,2.9250000000000003,Seattle,4.245833333333334,9.28888888888889,15.211904761904762
2023-02-08,41.8,48.4,80,14.3,0.0,42.2,2023-02-08,7.7625,Seattle,2.9250000000000003,7.069444444444444,13.278571428571427
2023-02-09,52.1,55.1,68,21.0,0.9,45.0,2023-02-09,17.7625,Seattle,7.7625,4.977777777777778,11.413095238095238
2023-02-10,48.0,52.1,84,23.8,6.1,45.8,2023-02-10,6.3500000000000005,Seattle,17.7625,9.483333333333333,10.492261904761904
2023-02-11,41.9,46.5,84,10.8,0.0,41.1,2023-02-11,14.175,Seattle,6.3500000000000005,10.625,8.952380952380953
2023-02-12,40.6,47.8,82,31.0,0.3,41.2,2023-02-12,15.6375,Seattle,14.175,12.762500000000001,9.608333333333334
2023-02-13,39.9,46.6,85,34.1,4.6,41.9,2023-02-13,3.3791666666666664,Seattle,15.6375,12.054166666666667,9.836904761904762
2023-02-14,35.5,42.9,77,20.3,0.3,37.5,2023-02-14,5.6000000000000005,Seattle,3.3791666666666664,11.063888888888888,9.713095238095237
2023-02-15,37.9,43.8,79,11.5,0.0,35.6,2023-02-15,9.2375,Seattle,5.6000000000000005,8.205555555555556,10.095238095238097
2023-02-16,38.1,44.6,74,15.7,0.4,39.3,2023-02-16,14.55,Seattle,9.2375,6.072222222222223,10.30595238095238
2023-02-17,42.8,45.4,85,18.0,4.6,41.9,2023-02-17,11.970833333333331,Seattle,14.55,9.795833333333334,9.84702380952381
2023-02-18,44.0,47.1,86,23.6,1.0,42.7,2023-02-18,10.870833333333332,Seattle,11.970833333333331,11.919444444444444,10.65
2023-02-19,45.7,51.0,86,14.9,0.5,44.6,2023-02-19,8.145833333333334,Seattle,10.870833333333332,12.463888888888889,10.17797619047619
2023-02-20,42.3,47.0,90,39.2,7.1,46.0,2023-02-20,2.5,Seattle,8.145833333333334,10.329166666666666,9.107738095238094
2023-02-21,40.7,44.9,81,24.2,1.4,40.7,2023-02-21,3.766666666666667,Seattle,2.5,7.172222222222222,8.982142857142858
2023-02-22,32.0,38.4,77,24.3,1.2,35.3,2023-02-22,5.8374999999999995,Seattle,3.766666666666667,4.804166666666667,8.720238095238097
2023-02-23,26.2,35.8,40,18.6,0.9,29.9,2023-02-23,3.9916666666666663,Seattle,5.8374999999999995,4.034722222222222,8.23452380952381
2023-02-24,27.8,37.5,58,16.6,0.0,29.0,2023-02-24,7.3875,Seattle,3.9916666666666663,4.531944444444444,6.726190476190476
2023-02-25,34.6,43.1,62,14.9,0.1,33.6,2023-02-25,16.462500000000002,Seattle,7.3875,5.738888888888888,6.07142857142857
2023-02-26,36.8,45.1,75,34.6,7.3,38.4,2023-02-26,7.558333333333334,Seattle,16.462500000000002,9.280555555555557,6.870238095238095
2023-02-27,39.1,43.3,79,13.7,3.9,36.2,2023-02-27,9.008333333333333,Seattle,7.558333333333334,10.469444444444445,6.786309523809526
2023-02-28,37.2,43.7,79,27.5,2.6,37.2,2023-02-28,7.070833333333333,Seattle,9.008333333333333,11.009722222222223,7.716071428571429
2023-03-01,38.4,47.6,77,24.5,0.2,37.2,2023-03-01,9.983333333333333,Seattle,7.070833333333333,7.879166666666666,8.188095238095238
2023-03-02,40.5,44.8,85,34.8,5.0,39.9,2023-03-02,6.720833333333334,Seattle,9.983333333333333,8.6875,8.780357142857143
2023-03-03,34.5,43.1,81,33.5,0.6,38.9,2023-03-03,4.9125000000000005,Seattle,6.720833333333334,7.925,9.170238095238094
2023-03-04,39.2,44.7,84,13.8,8.7,38.8,2023-03-04,6.1499999999999995,Seattle,4.9125000000000005,7.205555555555556,8.816666666666666
2023-03-05,42.3,47.9,82,12.6,5.2,38.9,2023-03-05,10.954166666666666,Seattle,6.1499999999999995,5.927777777777778,7.343452380952381
2023-03-06,43.3,48.9,80,13.7,0.6,40.0,2023-03-06,11.629166666666668,Seattle,10.954166666666666,7.338888888888889,7.828571428571428
2023-03-07,42.2,46.2,82,11.9,0.8,39.5,2023-03-07,15.141666666666666,Seattle,11.629166666666668,9.577777777777778,8.20297619047619
2023-03-08,42.1,46.7,83,13.4,0.9,37.9,2023-03-08,17.0625,Seattle,15.141666666666666,12.575000000000001,9.35595238095238
2023-03-09,42.5,49.3,69,15.8,0.0,40.5,2023-03-09,11.2875,Seattle,17.0625,14.611111111111112,10.367261904761904
2023-03-10,40.8,48.2,76,21.3,3.3,42.3,2023-03-10,6.470833333333334,Seattle,11.2875,14.497222222222222,11.019642857142857
2023-03-11,45.1,50.4,77,23.3,0.0,43.0,2023-03-11,7.420833333333333,Seattle,6.470833333333334,11.606944444444444,11.242261904761904
2023-03-12,40.6,45.7,86,19.1,12.0,39.7,2023-03-12,18.095833333333335,Seattle,7.420833333333333,8.393055555555556,11.423809523809524
2023-03-13,40.6,46.6,85,27.1,17.3,43.7,2023-03-13,4.158333333333333,Seattle,18.095833333333335,10.662500000000001,12.44404761904762
2023-03-14,44.4,48.4,74,21.7,0.0,41.8,2023-03-14,6.020833333333333,Seattle,4.158333333333333,9.891666666666666,11.376785714285713
2023-03-15,46.1,49.7,78,19.0,0.8,42.5,2023-03-15,9.883333333333333,Seattle,6.020833333333333,9.424999999999999,10.073809523809524
2023-03-16,43.7,51.4,76,21.6,0.0,42.1,2023-03-16,14.054166666666667,Seattle,9.883333333333333,6.6875,9.048214285714286
2023-03-17,53.5,57.9,65,10.1,0.0,45.1,2023-03-17,18.779166666666665,Seattle,14.054166666666667,9.986111111111112,9.443452380952381
2023-03-18,56.6,60.3,67,10.5,0.0,48.9,2023-03-18,23.475,Seattle,18.779166666666665,14.238888888888889,11.201785714285714
2023-03-19,54.8,58.5,73,15.5,0.0,48.6,2023-03-19,25.02916666666667,Seattle,23.475,18.769444444444446,13.495238095238095
2023-03-20,48.8,54.1,88,16.5,4.8,47.9,2023-03-20,18.075,Seattle,25.02916666666667,22.427777777777777,14.485714285714286
2023-03-21,46.2,52.5,85,23.1,0.1,46.8,2023-03-21,7.858333333333333,Seattle,18.075,22.193055555555556,16.473809523809525
2023-03-22,54.5,57.7,86,22.4,0.0,46.5,2023-03-22,14.295833333333334,Seattle,7.858333333333333,16.9875,16.736309523809524
2023-03-23,37.2,46.3,81,34.8,2.8,44.0,2023-03-23,4.004166666666666,Seattle,14.295833333333334,13.409722222222223,17.366666666666667
2023-03-24,38.0,46.1,83,24.1,7.6,40.5,2023-03-24,3.1333333333333333,Seattle,4.004166666666666,8.719444444444445,15.93095238095238
2023-03-25,40.6,46.1,79,19.7,3.8,39.7,2023-03-25,4.479166666666667,Seattle,3.1333333333333333,7.144444444444445,13.695833333333336
2023-03-26,40.9,46.8,81,16.0,0.0,40.8,2023-03-26,6.5249999999999995,Seattle,4.479166666666667,3.8722222222222222,10.982142857142858
2023-03-27,47.5,54.0,67,19.9,0.0,43.5,2023-03-27,9.016666666666667,Seattle,6.5249999999999995,4.7124999999999995,8.338690476190477
2023-03-28,54.2,59.5,48,19.5,0.0,50.0,2023-03-28,12.508333333333333,Seattle,9.016666666666667,6.673611111111112,7.044642857142857
2023-03-29,50.6,56.4,62,18.0,0.0,48.1,2023-03-29,17.920833333333334,Seattle,12.508333333333333,9.35,7.708928571428572
2023-03-30,44.2,53.2,71,22.6,0.2,45.6,2023-03-30,12.975,Seattle,17.920833333333334,13.148611111111114,8.226785714285715
2023-03-31,37.6,45.7,82,26.1,11.7,43.7,2023-03-31,3.329166666666667,Seattle,12.975,14.468055555555557,9.508333333333335
2023-04-01,39.6,48.7,76,31.4,0.0,42.9,2023-04-01,3.1166666666666667,Seattle,3.329166666666667,11.408333333333333,9.536309523809523
2023-04-02,39.7,45.5,81,22.9,6.5,40.2,2023-04-02,4.566666666666666,Seattle,3.1166666666666667,6.473611111111111,9.341666666666667
2023-04-03,41.6,46.4,83,9.4,5.0,40.1,2023-04-03,7.4625,Seattle,4.566666666666666,3.670833333333333,9.061904761904762
2023-04-04,44.0,48.8,76,12.1,0.6,41.0,2023-04-04,8.741666666666667,Seattle,7.4625,5.048611111111111,8.839880952380954
2023-04-05,47.2,52.6,70,17.3,0.0,43.5,2023-04-05,12.4375,Seattle,8.741666666666667,6.923611111111111,8.301785714285714
2023-04-06,49.5,51.6,89,22.7,15.2,46.9,2023-04-06,13.791666666666666,Seattle,12.4375,9.547222222222222,7.518452380952381
2023-04-07,47.0,54.3,81,21.9,4.9,49.2,2023-04-07,6.029166666666666,Seattle,13.791666666666666,11.656944444444443,7.635119047619048
2023-04-08,44.4,49.0,86,19.1,9.1,46.3,2023-04-08,6.758333333333333,Seattle,6.029166666666666,10.752777777777778,8.020833333333332
2023-04-09,46.9,54.6,94,33.2,16.5,49.7,2023-04-09,7.8375,Seattle,6.758333333333333,8.859722222222222,8.541071428571428
2023-04-10,45.4,47.5,94,15.0,9.4,45.6,2023-04-10,8.008333333333333,Seattle,7.8375,6.875,9.008333333333335
2023-04-11,42.4,51.4,80,33.5,4.3,43.8,2023-04-11,4.6375,Seattle,8.008333333333333,7.534722222222222,9.086309523809522
2023-04-12,44.9,50.7,69,23.7,0.0,44.1,2023-04-12,10.229166666666666,Seattle,4.6375,6.827777777777778,8.5
2023-04-13,47.4,51.8,79,23.2,1.2,43.5,2023-04-13,7.041666666666667,Seattle,10.229166666666666,7.625,8.18452380952381
2023-04-14,49.6,53.5,78,9.8,0.2,45.2,2023-04-14,11.475,Seattle,7.041666666666667,7.302777777777778,7.220238095238095
2023-04-15,46.2,48.7,89,13.0,2.7,45.6,2023-04-15,12.858333333333334,Seattle,11.475,9.581944444444444,7.998214285714285
2023-04-16,43.1,50.2,88,28.1,13.1,45.3,2023-04-16,9.366666666666667,Seattle,12.858333333333334,10.458333333333334,8.869642857142859
2023-04-17,46.5,53.4,77,25.2,5.9,43.4,2023-04-17,6.579166666666667,Seattle,9.366666666666667,11.233333333333334,9.088095238095237
2023-04-18,39.8,47.7,76,31.4,2.0,42.6,2023-04-18,2.5875,Seattle,6.579166666666667,9.60138888888889,8.883928571428573
2023-04-19,43.7,50.3,78,21.0,6.8,42.9,2023-04-19,5.141666666666667,Seattle,2.5875,6.177777777777778,8.591071428571428
2023-04-20,41.4,48.4,81,26.7,11.2,43.2,2023-04-20,5.670833333333333,Seattle,5.141666666666667,4.769444444444445,7.864285714285714
2023-04-21,47.0,50.9,84,24.5,1.2,46.6,2023-04-21,9.416666666666666,Seattle,5.670833333333333,4.466666666666667,7.668452380952381
2023-04-22,56.8,58.0,90,10.8,1.5,49.4,2023-04-22,25.508333333333336,Seattle,9.416666666666666,6.7430555555555545,7.374404761904762
2023-04-23,49.8,53.7,84,27.9,8.1,50.3,2023-04-23,8.654166666666667,Seattle,25.508333333333336,13.531944444444447,9.18154761904762
2023-04-24,53.4,55.6,79,21.3,1.6,49.2,2023-04-24,4.720833333333333,Seattle,8.654166666666667,14.52638888888889,9.079761904761904
2023-04-25,51.2,55.2,80,12.9,0.0,48.9,2023-04-25,7.741666666666667,Seattle,4.720833333333333,12.961111111111114,8.814285714285715
2023-04-26,59.8,61.9,80,21.0,0.0,50.8,2023-04-26,12.608333333333334,Seattle,7.741666666666667,7.0388888888888905,9.550595238095239
2023-04-27,55.3,59.4,78,20.1,0.0,52.1,2023-04-27,12.879166666666668,Seattle,12.608333333333334,8.356944444444446,10.617261904761905
2023-04-28,66.8,67.7,77,17.1,0.0,55.2,2023-04-28,14.991666666666667,Seattle,12.879166666666668,11.076388888888891,11.64702380952381
2023-04-29,72.1,73.8,72,23.4,0.0,60.7,2023-04-29,11.025,Seattle,14.991666666666667,13.493055555555557,12.443452380952383
2023-04-30,55.6,60.4,78,20.7,2.3,53.8,2023-04-30,7.904166666666666,Seattle,11.025,12.96527777777778,10.374404761904762
2023-05-01,51.9,57.5,83,21.0,0.9,52.1,2023-05-01,12.983333333333334,Seattle,7.904166666666666,11.306944444444445,10.267261904761906
2023-05-02,63.7,64.7,79,24.4,0.0,56.0,2023-05-02,12.516666666666666,Seattle,12.983333333333334,10.637500000000001,11.447619047619048
2023-05-03,68.2,66.6,81,22.7,0.0,57.1,2023-05-03,8.033333333333333,Seattle,12.516666666666666,11.134722222222223,12.129761904761905
2023-05-04,51.6,55.9,84,22.4,3.7,51.6,2023-05-04,6.575,Seattle,8.033333333333333,11.177777777777779,11.476190476190476
2023-05-05,46.8,51.8,93,22.9,11.7,49.4,2023-05-05,5.370833333333334,Seattle,6.575,9.041666666666668,10.575595238095238
2023-05-06,56.8,59.5,86,11.7,1.4,52.3,2023-05-06,9.125,Seattle,5.370833333333334,6.659722222222224,9.201190476190476
2023-05-07,57.2,60.3,75,17.2,0.8,52.7,2023-05-07,7.720833333333334,Seattle,9.125,7.023611111111113,8.929761904761904
2023-05-08,58.3,61.9,76,16.9,0.3,53.4,2023-05-08,10.179166666666667,Seattle,7.720833333333334,7.405555555555558,8.903571428571428
2023-05-09,60.1,61.9,76,15.5,0.0,53.8,2023-05-09,11.225,Seattle,10.179166666666667,9.008333333333335,8.502976190476192
2023-05-10,63.8,66.1,74,13.2,0.0,55.0,2023-05-10,12.6375,Seattle,11.225,9.708333333333336,8.318452380952381
2023-05-11,68.7,69.6,72,16.7,0.0,56.5,2023-05-11,13.141666666666666,Seattle,12.6375,11.347222222222223,8.976190476190476
2023-05-12,70.3,71.9,70,17.7,0.0,59.7,2023-05-12,12.333333333333334,Seattle,13.141666666666666,12.334722222222224,9.914285714285715
2023-05-13,72.1,74.3,61,27.5,0.0,63.5,2023-05-13,13.779166666666669,Seattle,12.333333333333334,12.704166666666666,10.908928571428572
2023-05-14,81.4,81.7,61,21.7,0.0,68.8,2023-05-14,13.1,Seattle,13.779166666666669,13.084722222222226,11.573809523809524
2023-05-15,85.7,84.0,63,22.4,0.0,69.9,2023-05-15,14.1125,Seattle,13.1,13.070833333333335,12.342261904761903
2023-05-16,76.2,74.1,74,18.7,0.0,63.5,2023-05-16,13.329166666666666,Seattle,14.1125,13.663888888888891,12.904166666666669
2023-05-17,76.8,74.2,77,17.5,0.0,63.4,2023-05-17,26.795833333333334,Seattle,13.329166666666666,13.513888888888891,13.204761904761906
2023-05-18,83.0,80.0,75,16.7,0.0,64.8,2023-05-18,24.895833333333332,Seattle,26.795833333333334,18.07916666666667,15.227380952380953
2023-05-19,71.4,70.1,77,19.8,0.0,61.7,2023-05-19,11.229166666666666,Seattle,24.895833333333332,21.673611111111114,16.90654761904762
2023-05-20,72.8,71.8,69,17.3,0.1,63.2,2023-05-20,14.645833333333334,Seattle,11.229166666666666,20.973611111111115,16.748809523809523
2023-05-21,59.7,60.4,77,15.3,0.8,56.9,2023-05-21,5.445833333333333,Seattle,14.645833333333334,16.923611111111114,16.872619047619047
2023-05-22,59.0,63.5,66,22.2,0.6,56.6,2023-05-22,6.904166666666666,Seattle,5.445833333333333,10.44027777777778,15.779166666666667
2023-05-23,61.3,63.4,64,16.5,0.0,56.3,2023-05-23,9.016666666666667,Seattle,6.904166666666666,8.998611111111114,14.74940476190476
2023-05-24,63.4,66.6,64,16.0,0.0,59.4,2023-05-24,16.208333333333332,Seattle,9.016666666666667,7.1222222222222245,14.133333333333331
2023-05-25,69.3,72.0,68,17.1,0.0,61.3,2023-05-25,19.3875,Seattle,16.208333333333332,10.709722222222226,12.620833333333334
2023-05-26,76.3,77.2,65,16.6,0.0,64.5,2023-05-26,19.7375,Seattle,19.3875,14.870833333333337,11.83392857142857
2023-05-27,72.7,71.2,70,14.5,0.0,61.7,2023-05-27,9.045833333333333,Seattle,19.7375,18.444444444444446,13.049404761904762
2023-05-28,68.7,68.9,72,14.0,0.0,57.9,2023-05-28,9.225,Seattle,9.045833333333333,16.056944444444447,12.24940476190476
2023-05-29,66.4,66.6,79,19.1,0.0,57.9,2023-05-29,15.545833333333334,Seattle,9.225,12.669444444444446,12.789285714285715
2023-05-30,56.3,59.6,67,19.1,0.0,55.4,2023-05-30,7.666666666666667,Seattle,15.545833333333334,11.272222222222226,14.023809523809524
2023-05-31,58.3,61.0,63,15.5,0.1,55.5,2023-05-31,8.745833333333334,Seattle,7.666666666666667,10.812500000000002,13.83095238095238
2023-06-01,63.6,65.8,65,14.1,0.0,56.7,2023-06-01,9.275,Seattle,8.745833333333334,10.65277777777778,12.76488095238095
2023-06-02,72.2,70.3,66,20.6,0.0,58.6,2023-06-02,11.641666666666667,Seattle,9.275,8.562500000000002,11.320238095238096
2023-06-03,69.1,70.4,65,20.5,0.0,59.2,2023-06-03,9.475,Seattle,11.641666666666667,9.887500000000003,10.163690476190478
2023-06-04,59.1,65.3,53,26.2,0.0,58.2,2023-06-04,5.720833333333334,Seattle,9.475,10.130555555555558,10.225
2023-06-05,59.8,67.5,57,27.2,0.0,58.6,2023-06-05,6.833333333333333,Seattle,5.720833333333334,8.945833333333336,9.724404761904763
2023-06-06,69.5,74.8,53,23.5,0.0,63.7,2023-06-06,13.6125,Seattle,6.833333333333333,7.3430555555555586,8.479761904761906
2023-06-07,82.3,82.9,49,14.1,0.0,67.7,2023-06-07,14.75,Seattle,13.6125,8.722222222222225,9.329166666666667
2023-06-08,78.0,75.9,65,17.0,0.0,64.5,2023-06-08,7.954166666666667,Seattle,14.75,11.731944444444446,10.186904761904762
2023-06-09,57.7,61.3,83,16.8,7.5,56.7,2023-06-09,8.4125,Seattle,7.954166666666667,12.10555555555556,9.998214285714285
2023-06-10,63.3,63.2,85,9.7,6.5,57.3,2023-06-10,7.941666666666666,Seattle,8.4125,10.372222222222225,9.536904761904761
2023-06-11,66.6,67.6,79,20.9,0.0,60.3,2023-06-11,10.845833333333331,Seattle,7.941666666666666,8.10277777777778,9.317857142857141
2023-06-12,77.7,77.3,74,14.2,0.0,65.2,2023-06-12,21.554166666666664,Seattle,10.845833333333331,9.066666666666668,10.049999999999999
2023-06-13,65.5,69.1,80,20.4,2.6,60.5,2023-06-13,8.7875,Seattle,21.554166666666664,13.447222222222223,12.15297619047619
2023-06-14,65.4,68.2,64,21.3,0.3,58.8,2023-06-14,6.929166666666667,Seattle,8.7875,13.72916666666667,11.463690476190475
2023-06-15,69.4,68.7,68,18.7,0.0,59.6,2023-06-15,7.004166666666666,Seattle,6.929166666666667,12.423611111111112,10.346428571428572
2023-06-16,69.1,70.5,75,13.7,4.3,61.4,2023-06-16,13.325,Seattle,7.004166666666666,7.573611111111113,10.210714285714285
2023-06-17,62.5,65.1,75,18.3,0.6,56.9,2023-06-17,7.266666666666667,Seattle,13.325,9.086111111111114,10.912499999999998
2023-06-18,54.9,56.8,79,14.1,8.4,53.0,2023-06-18,5.608333333333333,Seattle,7.266666666666667,9.198611111111113,10.816071428571428
2023-06-19,61.3,63.5,70,20.3,0.5,55.0,2023-06-19,6.808333333333334,Seattle,5.608333333333333,8.733333333333336,10.067857142857141
2023-06-20,57.3,59.2,80,19.9,2.4,55.5,2023-06-20,9.845833333333331,Seattle,6.808333333333334,6.561111111111114,7.961309523809524
2023-06-21,70.3,68.5,75,14.2,0.0,58.9,2023-06-21,15.779166666666669,Seattle,9.845833333333331,7.420833333333335,8.112499999999999
2023-06-22,70.4,71.9,70,18.1,0.0,61.7,2023-06-22,15.079166666666666,Seattle,15.779166666666669,10.811111111111112,9.376785714285715
2023-06-23,80.1,77.3,65,13.9,0.0,64.7,2023-06-23,14.104166666666666,Seattle,15.079166666666666,13.568055555555558,10.530357142857143
2023-06-24,70.7,70.5,67,17.7,0.0,60.5,2023-06-24,11.308333333333332,Seattle,14.104166666666666,14.987500000000002,10.641666666666666
2023-06-25,74.5,74.1,69,15.5,0.0,62.9,2023-06-25,13.116666666666667,Seattle,11.308333333333332,13.497222222222225,11.219047619047618
2023-06-26,77.4,74.8,73,12.6,0.0,63.9,2023-06-26,14.5625,Seattle,13.116666666666667,12.843055555555557,12.291666666666666
2023-06-27,76.9,74.8,73,14.2,0.0,64.0,2023-06-27,7.316666666666666,Seattle,14.5625,12.995833333333337,13.39940476190476
2023-06-28,82.0,78.8,70,15.8,0.0,66.4,2023-06-28,6.083333333333333,Seattle,7.316666666666666,11.66527777777778,13.038095238095238
2023-06-29,81.2,77.9,74,20.9,0.0,67.0,2023-06-29,6.433333333333334,Seattle,6.083333333333333,9.320833333333335,11.65297619047619
