latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,20.0,-18000,America/Chicago,GMT-5

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2022-05-01,88.5,83.2,84,19.2,1.80,76.0
2022-05-02,88.4,86.6,77,33.2,0.50,78.2
2022-05-03,89.3,85.5,80,23.8,4.60,77.9
2022-05-04,89.0,86.9,79,33.2,2.00,79.2
2022-05-05,89.0,88.3,80,34.6,9.30,78.7
2022-05-06,98.2,90.2,78,20.4,0.00,77.3
2022-05-07,101.9,93.7,76,19.5,0.00,81.9
2022-05-08,98.0,92.4,74,26.4,0.00,82.5
2022-05-09,96.2,92.5,74,28.7,0.00,83.0
2022-05-10,93.2,88.7,72,26.7,0.00,82.0
2022-05-11,92.7,88.1,76,22.9,0.00,80.1
2022-05-12,93.1,88.8,73,21.3,0.00,78.0
2022-05-13,97.9,93.0,70,22.0,0.00,79.6
2022-05-14,96.6,91.1,69,20.2,2.40,79.7
2022-05-15,98.3,92.8,68,20.5,0.20,80.7
2022-05-16,103.1,93.9,66,20.5,0.00,82.4
2022-05-17,99.5,93.8,71,23.7,0.00,81.5
2022-05-18,96.0,94.1,67,25.6,0.00,82.6
2022-05-19,94.3,91.4,69,30.4,0.00,82.2
2022-05-20,93.5,93.1,70,34.7,0.00,83.7
2022-05-21,96.5,92.1,76,27.9,16.50,82.7
2022-05-22,91.2,85.0,76,22.8,1.60,76.5
2022-05-23,85.6,82.3,77,16.1,0.30,74.5
2022-05-24,84.3,80.1,87,23.9,26.30,74.3
2022-05-25,84.7,82.0,76,26.6,19.00,73.8
2022-05-26,92.2,88.9,63,16.2,0.00,76.3
2022-05-27,97.7,91.7,70,15.9,0.00,79.9
2022-05-28,100.9,92.8,72,23.4,0.10,78.9
2022-05-29,93.7,90.3,74,27.1,0.00,80.9
2022-05-30,91.6,88.7,74,30.3,2.20,81.3
2022-05-31,95.1,89.2,78,26.0,1.40,81.7
2022-06-01,97.2,88.3,77,19.9,1.60,81.2
2022-06-02,97.9,91.2,76,18.5,0.80,80.5
2022-06-03,96.9,92.3,66,17.1,0.00,80.3
2022-06-04,99.3,88.6,76,13.1,6.10,78.4
2022-06-05,99.0,91.1,75,22.9,1.30,81.5
2022-06-06,97.0,92.8,68,26.8,0.10,83.7
2022-06-07,99.0,92.8,68,24.0,0.00,84.3
2022-06-08,103.9,96.4,69,22.5,0.70,85.6
2022-06-09,104.1,95.6,71,20.6,0.70,85.4
2022-06-10,105.3,96.3,70,23.1,0.50,85.9
2022-06-11,106.8,98.2,67,22.0,0.00,87.0
2022-06-12,104.2,97.6,67,23.9,0.00,86.7
2022-06-13,99.3,96.9,67,24.5,0.00,86.5
2022-06-14,97.0,95.2,71,25.8,1.80,85.2
2022-06-15,104.1,97.2,69,22.0,0.50,86.0
2022-06-16,106.1,96.7,69,15.6,0.00,85.9
2022-06-17,102.6,92.9,72,15.3,0.90,84.7
2022-06-18,102.4,94.1,70,16.1,0.80,85.1
2022-06-19,104.7,98.5,59,15.3,0.00,87.6
2022-06-20,106.9,96.6,64,24.1,0.00,87.5
2022-06-21,102.5,94.4,73,22.8,2.20,84.6
2022-06-22,104.1,95.2,71,12.2,0.40,85.3
2022-06-23,105.3,98.3,58,20.2,0.00,87.5
2022-06-24,104.6,97.8,62,19.4,0.00,86.8
2022-06-25,104.2,98.3,63,19.6,0.00,86.6
2022-06-26,106.3,99.1,62,24.5,0.10,86.8
2022-06-27,103.6,97.4,67,23.0,10.90,83.3
2022-06-28,97.5,95.3,72,14.2,1.10,82.1
2022-06-29,96.8,90.3,80,18.3,7.30,81.1
2022-06-30,87.3,80.8,86,19.7,8.80,78.0
2022-07-01,95.1,86.1,83,14.7,9.90,79.2
2022-07-02,101.1,91.0,80,16.4,3.80,81.7
2022-07-03,102.7,92.7,74,21.0,0.20,84.6
2022-07-04,101.8,92.4,78,20.4,2.10,84.4
2022-07-05,103.8,94.6,73,20.5,0.00,85.4
2022-07-06,98.1,89.8,77,19.5,1.90,84.0
2022-07-07,105.0,93.7,75,18.4,1.20,84.8
2022-07-08,106.4,96.2,70,18.4,0.50,86.9
2022-07-09,109.7,99.5,62,19.4,0.00,89.3
2022-07-10,106.8,100.2,64,19.4,2.50,88.3
2022-07-11,108.3,101.4,63,21.0,1.30,89.5
2022-07-12,109.5,98.2,71,23.0,1.20,86.8
2022-07-13,106.5,95.5,69,19.3,2.30,87.2
2022-07-14,97.4,88.5,82,15.0,10.50,80.2
2022-07-15,99.1,92.0,79,19.0,2.70,81.4
2022-07-16,100.9,92.7,76,16.0,8.20,82.4
2022-07-17,104.0,96.6,68,20.5,0.50,86.0
2022-07-18,105.4,98.5,65,23.9,0.00,87.3
2022-07-19,104.0,99.0,64,22.5,0.00,88.1
2022-07-20,104.7,99.2,65,22.5,0.60,88.4
2022-07-21,107.5,97.9,68,18.2,0.10,87.5
2022-07-22,103.2,94.0,74,13.3,5.30,85.2
2022-07-23,101.9,90.9,79,16.4,2.10,82.8
2022-07-24,104.7,94.3,77,18.7,0.70,84.1
2022-07-25,103.4,94.1,71,19.8,0.10,85.5
2022-07-26,103.4,94.7,73,20.8,1.00,85.5
2022-07-27,101.2,91.4,74,21.4,2.70,84.0
2022-07-28,101.9,92.8,76,22.7,3.70,83.4
2022-07-29,103.3,92.3,80,21.7,2.10,82.2
2022-07-30,98.9,88.3,82,16.9,13.90,81.5
2022-07-31,101.5,93.9,70,22.3,0.10,85.0
2022-08-01,99.6,91.8,75,18.0,2.70,83.5
2022-08-02,103.2,94.0,75,22.7,5.40,84.4
2022-08-03,104.9,98.9,67,22.1,0.50,87.4
2022-08-04,104.6,98.2,66,18.8,0.20,87.6
2022-08-05,99.5,88.7,79,15.5,6.20,82.4
2022-08-06,95.0,85.3,84,19.4,7.60,80.0
2022-08-07,100.1,90.2,79,21.6,2.00,82.8
2022-08-08,99.6,90.0,80,21.4,3.60,82.6
2022-08-09,102.8,92.9,77,19.7,0.30,83.3
2022-08-10,107.0,95.4,78,19.4,31.40,83.6
2022-08-11,102.8,93.5,81,15.3,32.70,82.5
2022-08-12,101.0,88.9,84,14.2,38.10,80.1
2022-08-13,99.3,90.8,85,25.5,4.20,80.8
2022-08-14,97.2,89.8,78,20.8,2.30,82.5
2022-08-15,100.1,93.5,71,17.8,0.00,84.9
2022-08-16,104.7,94.3,71,14.0,1.50,84.7
2022-08-17,106.9,97.4,71,21.7,0.00,86.0
2022-08-18,104.7,96.2,77,17.6,40.60,83.8
2022-08-19,96.2,86.6,83,14.4,15.30,79.3
2022-08-20,96.3,86.2,87,17.1,11.40,79.3
2022-08-21,98.5,89.0,85,20.3,6.40,81.1
2022-08-22,97.3,88.8,84,18.9,7.90,81.8
2022-08-23,98.2,87.6,87,16.9,23.90,79.3
2022-08-24,96.0,87.1,87,16.4,21.50,79.6
2022-08-25,99.5,88.0,85,16.9,4.20,79.8
2022-08-26,100.3,88.9,83,16.4,5.10,80.1
2022-08-27,98.8,87.2,86,13.0,4.10,80.1
2022-08-28,97.9,89.0,80,20.6,0.60,82.0
2022-08-29,93.1,84.9,86,20.9,8.00,79.5
2022-08-30,96.5,85.5,89,18.9,30.20,79.2
2022-08-31,100.5,87.0,89,13.7,7.10,78.9
2022-09-01,96.3,86.9,89,14.8,25.20,78.2
2022-09-02,103.0,88.1,90,16.5,8.80,78.2
2022-09-03,93.7,83.2,92,11.8,24.00,76.9
2022-09-04,90.2,81.5,89,11.4,0.40,77.0
2022-09-05,91.8,84.6,85,12.2,0.00,77.5
2022-09-06,97.2,85.9,83,13.3,0.00,78.5
2022-09-07,100.0,88.2,83,14.9,1.10,78.8
2022-09-08,95.9,86.8,78,12.9,0.20,78.5
2022-09-09,91.9,85.0,79,13.0,1.40,76.9
2022-09-10,94.0,87.1,75,9.4,0.10,78.3
2022-09-11,97.2,89.9,71,12.5,0.10,80.6
2022-09-12,95.6,89.4,64,12.8,0.00,80.2
2022-09-13,95.1,88.3,66,11.9,0.00,78.7
2022-09-14,89.9,86.6,70,17.4,0.00,77.3
2022-09-15,92.4,87.9,69,23.6,1.00,78.3
2022-09-16,96.2,87.2,84,16.5,2.30,78.6
2022-09-17,97.6,90.2,78,15.2,2.10,81.2
2022-09-18,99.3,89.0,82,16.6,0.50,81.1
2022-09-19,100.7,90.7,80,16.3,0.00,81.2
2022-09-20,98.4,91.0,78,14.4,1.10,81.5
2022-09-21,99.6,92.8,71,13.3,0.00,82.2
2022-09-22,101.6,96.7,65,11.8,0.00,84.1
2022-09-23,101.8,95.4,65,18.7,0.00,84.0
2022-09-24,99.6,94.0,74,15.9,0.00,82.3
2022-09-25,100.2,94.1,69,16.2,0.00,83.4
2022-09-26,98.0,93.3,58,19.5,0.00,83.0
2022-09-27,85.7,87.4,39,14.8,0.00,76.3
2022-09-28,85.8,86.3,41,15.2,0.00,75.3
2022-09-29,82.3,84.6,42,14.5,0.00,73.3
2022-09-30,81.2,82.4,45,18.4,0.00,70.2
2022-10-01,82.5,82.7,49,11.2,0.00,70.1
2022-10-02,83.1,84.0,49,10.0,0.00,71.3
2022-10-03,85.8,85.7,46,9.7,0.00,73.4
2022-10-04,85.2,84.5,50,11.4,0.00,74.4
2022-10-05,87.3,85.6,65,16.5,0.00,74.1
2022-10-06,89.1,88.3,62,10.8,0.00,75.9
2022-10-07,87.4,87.4,62,10.2,0.00,76.2
2022-10-08,87.2,87.4,50,16.6,0.00,77.3
2022-10-09,86.7,85.7,53,17.8,0.00,75.5
2022-10-10,83.0,84.6,62,20.5,0.00,74.2
2022-10-11,83.9,84.6,70,18.4,0.40,74.7
2022-10-12,95.0,90.2,76,19.5,0.10,78.9
2022-10-13,93.5,84.4,83,22.5,25.40,76.4
2022-10-14,82.8,84.2,67,18.4,0.00,74.4
2022-10-15,92.2,90.0,74,19.9,0.00,77.0
2022-10-16,93.4,87.0,79,16.8,2.30,77.8
2022-10-17,83.4,74.5,79,20.7,20.90,68.8
2022-10-18,58.8,67.2,33,21.2,0.00,60.5
2022-10-19,60.6,65.8,38,14.6,0.00,55.8
2022-10-20,75.5,79.6,50,19.8,0.00,64.1
2022-10-21,82.9,84.5,60,24.4,0.00,71.3
2022-10-22,81.0,84.8,63,29.5,0.00,73.9
2022-10-23,79.9,85.3,62,30.2,0.00,76.8
2022-10-24,81.0,85.0,69,40.3,1.90,78.2
2022-10-25,79.3,76.7,56,31.1,22.70,65.1
2022-10-26,70.5,72.3,55,11.1,0.00,61.0
2022-10-27,72.9,74.7,63,18.0,0.00,63.4
2022-10-28,74.8,73.7,89,33.5,28.00,67.4
2022-10-29,64.5,67.7,78,22.8,0.00,61.9
2022-10-30,71.0,73.7,75,17.9,0.00,63.7
2022-10-31,76.4,75.7,75,12.0,0.30,64.6
2022-11-01,69.0,68.5,92,22.4,18.20,63.9
2022-11-02,76.6,73.5,90,15.3,7.40,66.5
2022-11-03,84.6,81.4,88,25.1,3.60,74.1
2022-11-04,84.7,83.0,89,32.9,37.90,75.6
2022-11-05,74.6,69.9,74,26.9,26.20,64.6
2022-11-06,88.0,82.9,88,16.4,3.50,71.7
2022-11-07,88.6,82.2,89,14.3,0.30,75.2
2022-11-08,84.8,81.6,83,19.8,0.00,73.7
2022-11-09,84.7,81.9,83,17.4,0.10,72.9
2022-11-10,84.1,80.2,82,17.3,0.00,71.9
2022-11-11,83.3,78.7,90,27.2,24.50,67.0
2022-11-12,49.0,57.7,59,26.9,0.50,49.8
2022-11-13,51.2,56.3,58,15.0,0.00,47.7
2022-11-14,68.0,68.5,78,26.1,6.20,54.6
2022-11-15,48.5,56.0,72,25.7,0.00,48.4
2022-11-16,49.4,55.9,67,17.3,0.00,46.7
2022-11-17,49.6,55.4,62,12.0,0.00,48.6
2022-11-18,50.1,55.1,54,14.3,0.20,51.4
2022-11-19,46.6,50.8,84,23.2,31.20,48.0
2022-11-20,47.6,54.6,62,17.9,0.00,47.7
2022-11-21,44.6,48.7,78,17.0,13.90,46.9
2022-11-22,51.8,55.8,84,13.2,2.70,50.1
2022-11-23,66.6,68.9,73,17.3,0.00,56.6
2022-11-24,76.2,74.5,91,23.4,13.70,67.8
2022-11-25,60.9,63.4,91,24.0,31.90,60.6
2022-11-26,64.4,66.6,76,29.0,44.70,60.5
2022-11-27,68.4,70.4,66,19.5,0.00,59.4
2022-11-28,70.3,70.8,80,17.1,0.10,58.6
2022-11-29,80.2,78.7,91,31.9,2.00,72.9
2022-11-30,75.8,71.2,63,31.7,0.00,58.0
2022-12-01,53.4,58.7,55,17.3,0.00,50.5
2022-12-02,80.2,78.6,88,24.3,0.80,67.4
2022-12-03,80.1,76.2,90,16.7,2.30,71.0
2022-12-04,73.4,69.7,86,11.8,0.30,64.0
2022-12-05,78.4,78.9,87,26.3,1.20,71.2
2022-12-06,81.4,80.4,85,25.5,1.00,73.5
2022-12-07,82.7,80.5,87,18.2,7.20,72.6
2022-12-08,82.5,79.4,88,14.0,1.70,72.5
2022-12-09,81.7,77.7,89,14.3,3.80,71.5
2022-12-10,81.8,78.8,90,17.9,13.70,70.4
2022-12-11,77.0,74.0,88,18.2,30.70,68.0
2022-12-12,68.7,69.8,90,26.5,1.90,66.4
2022-12-13,76.1,79.6,86,39.9,6.50,71.8
2022-12-14,71.3,66.6,64,28.4,8.60,62.9
2022-12-15,56.7,60.1,57,12.3,0.00,51.0
2022-12-16,65.5,69.2,75,30.2,2.10,52.9
2022-12-17,47.5,55.9,57,20.3,0.00,47.4
2022-12-18,46.7,54.1,55,20.3,0.00,46.3
2022-12-19,46.3,52.4,77,26.7,10.40,49.2
2022-12-20,53.1,59.8,86,24.3,1.40,51.6
2022-12-21,51.9,55.7,81,13.3,0.00,47.2
2022-12-22,57.1,60.4,79,36.4,0.10,45.5
2022-12-23,18.5,31.0,38,36.2,0.00,23.0
2022-12-24,30.3,38.6,41,19.9,0.00,29.5
2022-12-25,39.7,45.4,51,10.8,0.00,34.8
2022-12-26,51.2,56.6,57,11.8,0.00,43.5
2022-12-27,47.5,51.9,70,14.4,0.00,42.5
2022-12-28,71.6,75.6,83,30.9,0.00,58.0
2022-12-29,75.6,78.3,87,32.1,73.90,68.3
2022-12-30,72.1,70.6,90,16.3,23.10,63.0
2022-12-31,71.1,73.0,82,14.8,0.00,63.0
2023-01-01,80.2,79.1,89,21.2,0.80,68.4
2023-01-02,75.9,74.8,93,35.3,21.80,72.0
2023-01-03,75.5,76.1,76,29.8,17.90,68.6
2023-01-04,64.2,68.5,53,18.6,0.00,59.4
2023-01-05,66.2,67.9,73,10.8,0.00,56.2
2023-01-06,75.3,75.9,83,22.7,0.00,61.8
2023-01-07,78.7,74.0,90,18.4,3.10,67.1
2023-01-08,67.1,68.0,79,23.1,15.00,61.0
2023-01-09,64.0,65.7,79,15.3,0.10,56.2
2023-01-10,73.7,73.2,88,18.3,0.40,63.9
2023-01-11,76.1,78.8,86,29.2,0.30,69.8
2023-01-12,67.7,68.5,63,29.2,0.00,61.2
2023-01-13,49.9,58.7,48,20.8,0.00,49.8
2023-01-14,55.7,60.6,70,17.9,0.00,49.4
2023-01-15,67.1,72.9,74,31.3,0.00,62.3
2023-01-16,73.6,75.0,82,29.0,1.60,68.9
2023-01-17,78.2,76.1,93,17.8,0.40,66.9
2023-01-18,75.4,74.0,87,30.2,5.10,68.9
2023-01-19,60.6,66.9,46,19.2,0.00,58.2
2023-01-20,48.7,54.1,67,20.1,2.60,52.4
2023-01-21,51.7,55.4,84,19.2,10.90,52.2
2023-01-22,51.0,58.6,74,21.1,0.00,49.5
2023-01-23,50.1,56.1,68,20.5,0.00,47.2
2023-01-24,64.0,67.4,84,50.6,49.40,53.7
2023-01-25,45.2,53.5,67,25.0,0.00,46.2
2023-01-26,51.1,56.0,71,11.5,0.00,44.8
2023-01-27,50.5,56.0,67,12.4,0.00,47.6
2023-01-28,67.5,69.1,85,25.3,10.40,63.1
2023-01-29,74.6,70.0,93,20.3,38.10,66.5
2023-01-30,53.7,57.0,90,18.9,3.70,48.6
2023-01-31,38.1,45.2,90,21.3,6.60,41.0
2023-02-01,41.5,46.5,91,20.5,12.60,41.0
2023-02-02,36.3,43.9,90,23.4,7.20,41.3
2023-02-03,53.2,57.7,78,20.9,0.10,46.1
2023-02-04,58.2,62.0,79,15.5,0.00,48.1
2023-02-05,69.9,71.3,82,13.4,0.00,58.4
2023-02-06,68.6,73.4,80,27.9,0.00,63.3
2023-02-07,73.3,74.6,85,26.6,1.60,66.7
2023-02-08,73.9,76.9,87,31.6,6.80,63.4
2023-02-09,67.7,68.7,75,13.0,0.00,53.5
2023-02-10,53.2,60.5,72,29.3,0.00,51.0
2023-02-11,43.4,52.5,68,25.6,0.10,44.4
2023-02-12,59.4,61.6,75,15.9,0.00,48.6
2023-02-13,69.7,71.2,78,17.5,0.00,55.9
2023-02-14,75.3,77.3,75,32.2,3.60,68.2
2023-02-15,75.9,76.4,92,28.4,3.10,69.1
2023-02-16,74.3,71.6,68,32.2,3.90,60.5
2023-02-17,41.8,50.6,50,29.7,0.00,43.7
2023-02-18,50.2,54.6,64,18.9,0.00,45.4
2023-02-19,70.0,71.2,79,15.5,0.00,58.3
2023-02-20,77.7,77.7,87,27.9,0.80,68.8
2023-02-21,78.5,80.2,85,30.5,0.60,71.3
2023-02-22,82.8,81.0,86,33.9,3.70,72.5
2023-02-23,86.4,81.1,89,18.5,0.30,73.0
2023-02-24,82.6,79.6,90,17.3,1.40,71.6
2023-02-25,81.9,79.3,88,18.9,0.70,71.2
2023-02-26,79.5,79.7,83,27.6,2.10,71.9
2023-02-27,77.8,78.9,67,26.1,0.60,71.6
2023-02-28,85.0,82.9,86,21.7,0.40,69.7
2023-03-01,82.9,82.7,84,37.1,0.10,75.1
2023-03-02,80.0,80.0,88,35.9,3.20,74.7
2023-03-03,71.9,73.0,56,35.4,3.90,62.1
2023-03-04,75.5,73.9,73,14.6,0.00,60.3
2023-03-05,76.2,74.6,78,17.4,0.00,62.9
2023-03-06,84.5,79.9,86,17.0,2.10,69.9
2023-03-07,86.1,82.3,87,17.5,1.30,74.0
2023-03-08,87.7,83.4,85,16.1,1.00,73.2
2023-03-09,85.3,84.1,81,20.0,0.10,73.8
2023-03-10,83.1,77.7,84,19.7,0.80,71.9
2023-03-11,83.4,83.8,80,27.4,0.50,74.1
2023-03-12,82.9,81.5,75,30.3,0.10,72.6
2023-03-13,65.6,69.4,51,24.6,0.00,60.8
2023-03-14,59.6,65.0,53,20.7,4.90,58.3
2023-03-15,66.0,69.1,62,22.5,0.00,58.6
2023-03-16,72.0,74.8,80,35.9,17.50,69.6
2023-03-17,73.2,70.4,72,31.1,36.40,53.3
2023-03-18,46.1,53.1,49,23.9,0.10,50.3
2023-03-19,51.2,56.2,48,17.7,0.00,48.2
2023-03-20,49.1,55.9,62,22.9,0.00,49.0
2023-03-21,69.8,73.8,79,39.0,3.70,65.6
2023-03-22,78.7,79.0,82,28.1,0.40,72.2
2023-03-23,80.7,81.3,84,30.6,0.50,73.7
2023-03-24,85.9,82.6,86,34.2,4.80,74.6
2023-03-25,80.9,81.1,58,28.5,8.60,71.1
2023-03-26,82.8,77.2,84,19.3,9.30,66.8
2023-03-27,81.4,78.4,90,19.2,4.60,71.0
2023-03-28,73.4,74.0,68,27.6,10.00,68.3
2023-03-29,61.4,64.7,66,19.2,27.20,60.7
2023-03-30,76.8,76.1,86,31.2,3.80,69.0
2023-03-31,83.9,83.4,83,32.4,1.60,75.4
2023-04-01,84.2,84.0,69,14.5,0.50,74.2
2023-04-02,83.1,81.8,84,29.2,1.90,71.8
2023-04-03,90.8,86.0,82,22.5,0.30,76.8
2023-04-04,85.0,83.4,84,32.9,0.30,76.6
2023-04-05,85.8,82.4,86,29.5,45.60,71.7
2023-04-06,68.3,67.8,86,28.8,7.00,62.0
2023-04-07,65.8,66.7,91,24.2,40.40,59.7
2023-04-08,72.1,71.5,84,15.3,0.00,61.4
2023-04-09,73.8,73.3,80,12.4,0.30,66.2
2023-04-10,68.4,69.0,79,12.7,0.10,64.7
2023-04-11,74.7,73.9,74,14.1,0.40,65.8
2023-04-12,77.1,74.3,82,18.6,0.90,64.0
2023-04-13,78.2,74.6,76,21.7,0.20,65.1
2023-04-14,80.8,80.1,79,24.8,0.30,70.1
2023-04-15,92.9,82.4,87,18.0,13.50,72.1
2023-04-16,72.2,73.1,52,25.9,0.00,64.8
2023-04-17,71.0,73.0,57,19.7,0.00,62.2
2023-04-18,73.7,74.6,77,26.8,1.90,67.0
2023-04-19,82.3,81.5,78,26.9,0.00,73.1
2023-04-20,78.8,78.3,88,26.3,22.30,72.1
2023-04-21,84.8,80.6,81,16.0,19.90,71.9
2023-04-22,73.3,75.7,64,25.2,0.00,67.2
2023-04-23,61.0,66.5,77,25.5,8.40,61.3
2023-04-24,73.5,73.2,67,19.9,0.10,63.2
2023-04-25,77.0,75.7,80,22.7,6.00,66.9
2023-04-26,81.3,78.4,89,21.3,6.50,70.1
2023-04-27,77.5,77.2,81,21.8,18.90,69.2
2023-04-28,85.8,80.2,81,24.6,7.50,69.1
2023-04-29,66.2,69.4,70,35.1,5.80,63.3
2023-04-30,82.7,82.7,57,15.5,0.00,67.0
2023-05-01,86.9,81.9,63,16.5,0.00,70.4
2023-05-02,81.7,79.0,84,14.6,0.60,70.8
2023-05-03,85.7,83.0,74,18.6,0.00,72.4
2023-05-04,87.7,82.0,85,24.6,10.20,72.4
2023-05-05,97.6,88.7,84,18.7,0.70,78.7
2023-05-06,94.3,88.0,83,29.5,0.50,79.5
2023-05-07,87.7,82.4,89,27.2,5.30,77.0
2023-05-08,82.5,77.5,92,32.1,15.10,74.9
2023-05-09,82.3,76.8,91,22.8,16.20,73.4
2023-05-10,79.5,76.6,91,20.6,54.50,71.4
2023-05-11,90.1,83.5,90,26.7,6.50,74.3
2023-05-12,88.5,83.4,87,25.5,7.40,75.9
2023-05-13,86.8,80.8,88,27.1,10.60,74.4
2023-05-14,89.3,82.5,88,29.0,31.00,73.6
2023-05-15,89.2,81.7,91,13.6,15.10,72.5
2023-05-16,92.6,83.8,88,12.7,3.90,73.2
2023-05-17,88.9,83.7,78,11.3,0.30,75.0
2023-05-18,95.2,84.4,79,10.5,0.00,75.6
