latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.627415,-122.32291,59.0,-25200,America/Los_Angeles,GMT-7

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2025-03-03,49.5,53.2,85,11.2,0.40,48.2
2025-03-04,45.9,49.2,85,27.1,4.20,46.3
2025-03-05,46.6,51.5,78,17.0,0.00,45.1
2025-03-06,45.9,51.2,77,15.6,0.00,44.9
2025-03-07,45.2,51.8,78,14.4,0.10,43.6
2025-03-08,49.2,54.2,77,21.9,1.70,47.9
2025-03-09,43.6,53.2,81,29.3,7.80,46.7
2025-03-10,42.3,48.0,82,11.4,0.60,43.4
2025-03-11,44.3,47.7,81,14.5,1.90,44.1
2025-03-12,46.6,49.2,88,18.5,15.30,45.8
2025-03-13,38.3,47.5,79,25.7,7.80,42.9
2025-03-14,46.7,52.8,73,13.5,0.70,43.2
2025-03-15,40.4,48.7,81,35.4,5.30,44.7
2025-03-16,43.9,51.3,77,20.4,4.20,44.4
2025-03-17,42.5,46.2,87,9.7,4.20,41.3
2025-03-18,44.6,49.9,80,11.4,1.70,42.0
2025-03-19,46.5,53.6,67,28.9,2.70,47.4
2025-03-20,40.4,47.6,84,30.7,9.10,44.9
2025-03-21,44.9,52.3,82,32.8,4.60,47.4
2025-03-22,48.1,52.3,76,12.6,0.60,45.7
2025-03-23,45.9,54.1,91,33.8,23.60,49.6
2025-03-24,55.7,59.5,91,31.0,9.50,54.3
2025-03-25,65.9,64.5,91,15.0,0.10,54.5
2025-03-26,69.3,69.2,86,23.3,5.30,56.2
2025-03-27,56.8,60.5,77,16.9,11.10,53.5
2025-03-28,46.1,51.6,83,25.3,15.60,48.8
2025-03-29,51.2,54.9,74,16.8,0.10,48.6
2025-03-30,56.1,63.7,70,18.3,1.80,50.9
2025-03-31,45.2,52.0,78,19.8,2.90,47.6
2025-04-01,49.3,52.8,82,10.5,2.10,46.4
2025-04-02,47.5,51.6,82,11.9,1.70,45.8
2025-04-03,50.3,54.8,77,8.2,0.00,47.2
2025-04-04,57.0,60.6,76,8.6,0.00,49.6
2025-04-05,64.2,66.7,64,12.1,0.00,54.1
2025-04-06,50.9,53.2,84,13.3,15.10,51.4
2025-04-07,50.5,55.0,86,22.7,9.80,50.4
2025-04-08,44.0,53.8,80,30.5,15.10,48.7
2025-04-09,55.2,57.5,74,16.9,0.00,50.7
2025-04-10,59.6,64.6,78,26.2,5.10,52.4
2025-04-11,48.8,52.7,74,19.4,0.00,48.2
2025-04-12,48.2,52.7,72,15.3,1.60,47.7
2025-04-13,52.1,56.9,70,14.6,0.00,48.7
2025-04-14,57.3,60.8,70,19.4,0.00,51.7
2025-04-15,56.7,59.8,73,15.1,0.00,52.9
2025-04-16,53.4,59.1,65,25.5,0.00,51.7
2025-04-17,57.0,61.2,61,14.5,0.00,52.7
2025-04-18,65.4,68.5,64,17.5,0.00,54.1
2025-04-19,54.6,57.9,78,12.6,1.80,52.8
2025-04-20,52.2,54.9,79,13.5,7.50,49.4
2025-04-21,52.9,56.2,73,12.7,0.70,49.6
2025-04-22,52.7,56.6,70,15.5,0.00,50.0
2025-04-23,57.7,61.1,68,12.2,0.00,51.9
2025-04-24,64.2,66.9,68,13.7,0.00,55.2
2025-04-25,63.6,66.7,64,17.3,0.00,57.1
2025-04-26,64.1,64.0,74,11.9,0.00,55.2
2025-04-27,58.3,61.3,71,12.6,0.00,52.9
2025-04-28,52.6,58.5,74,17.0,2.70,51.9
2025-04-29,52.3,56.4,80,18.0,4.10,52.0
2025-04-30,56.6,59.7,70,9.8,0.00,52.4
2025-05-01,67.9,69.7,74,10.8,0.00,56.5
2025-05-02,67.4,70.7,70,21.0,0.00,58.7
2025-05-03,55.1,56.9,69,11.5,5.50,52.1
2025-05-04,54.4,58.7,66,13.4,0.50,51.6
2025-05-05,60.9,64.7,61,14.0,0.00,54.9
2025-05-06,73.7,75.7,58,12.8,0.00,60.8
2025-05-07,58.7,63.2,68,17.3,0.00,56.5
2025-05-08,56.4,59.8,59,13.8,0.00,53.1
2025-05-09,64.0,67.1,57,15.2,0.00,56.4
2025-05-10,57.0,62.6,57,17.1,0.20,56.3
2025-05-11,56.6,60.9,70,16.6,3.30,54.7
2025-05-12,59.7,64.0,66,11.4,0.80,56.1
2025-05-13,60.8,64.3,72,15.0,0.00,55.8
2025-05-14,58.6,61.6,72,14.8,0.90,54.1
2025-05-15,50.4,56.2,71,15.1,2.20,51.6
2025-05-16,55.4,58.1,81,15.9,2.80,53.1
2025-05-17,57.1,57.4,88,17.9,11.20,53.6
2025-05-18,59.5,60.7,69,14.6,1.00,53.1
2025-05-19,52.0,58.6,77,26.3,8.30,53.0
2025-05-20,54.9,60.2,73,23.8,0.60,53.7
2025-05-21,56.9,60.2,75,12.5,3.10,53.5
2025-05-22,64.7,64.0,70,11.3,0.00,55.8
2025-05-23,63.0,63.9,70,16.0,0.10,55.4
2025-05-24,70.3,71.4,66,17.4,0.00,58.2
2025-05-25,65.9,70.2,64,15.8,0.00,60.1
2025-05-26,62.3,67.8,64,19.5,0.90,59.3
2025-05-27,67.0,70.2,59,15.9,0.00,60.1
2025-05-28,80.1,82.0,55,22.7,0.00,66.7
2025-05-29,66.3,65.8,72,22.1,6.30,59.2
2025-05-30,73.5,74.4,59,14.0,0.00,60.7
2025-05-31,57.1,60.5,67,14.9,1.30,57.4
2025-06-01,60.5,63.8,65,13.6,0.00,57.1
2025-06-02,63.3,67.6,59,14.9,0.00,59.0
2025-06-03,70.6,73.5,54,15.5,0.00,61.9
2025-06-04,68.5,70.4,65,6.3,0.10,62.1
2025-06-05,72.3,73.3,65,14.4,0.00,64.2
2025-06-06,78.4,77.7,60,15.7,0.00,66.9
2025-06-07,74.7,76.4,59,16.5,0.00,67.4
2025-06-08,85.0,84.9,49,13.8,0.00,73.1
2025-06-09,81.1,82.8,47,16.5,0.00,71.8
2025-06-10,78.0,80.2,49,14.1,0.00,68.9
2025-06-11,72.5,74.2,62,17.2,0.00,62.8
2025-06-12,66.4,70.6,62,16.4,0.00,58.8
2025-06-13,62.8,65.6,64,13.9,0.00,58.0
2025-06-14,66.4,68.2,57,18.0,0.00,59.2
2025-06-15,69.2,70.1,59,13.6,0.00,60.5
2025-06-16,74.2,76.1,59,17.4,0.00,61.9
2025-06-17,73.9,75.3,56,15.4,0.00,64.1
2025-06-18,64.8,69.6,64,23.7,1.00,62.8
2025-06-19,65.7,68.0,60,14.1,0.00,60.4
2025-06-20,60.1,63.2,64,13.9,0.20,57.7
2025-06-21,60.5,61.5,80,23.5,5.90,56.6
2025-06-22,68.9,68.7,73,9.4,0.00,61.3
2025-06-23,74.8,74.3,70,13.6,0.00,63.6
2025-06-24,78.5,77.2,65,13.0,0.00,65.6
2025-06-25,67.2,70.8,66,16.6,0.20,63.2
2025-06-26,63.3,66.2,77,14.6,2.70,60.2
2025-06-27,65.9,67.7,71,14.0,0.20,61.3
2025-06-28,72.7,72.6,70,15.0,0.00,63.5
2025-06-29,72.9,75.5,60,18.1,0.00,65.8
2025-06-30,80.3,81.1,57,16.5,0.00,70.4
2025-07-01,79.6,80.1,61,17.4,0.00,69.2
2025-07-02,78.2,77.9,62,23.8,0.00,64.9
2025-07-03,68.0,71.4,58,14.4,0.00,62.1
2025-07-04,75.2,75.7,60,15.8,0.00,64.3
2025-07-05,75.5,76.3,58,16.2,0.00,64.8
2025-07-06,75.0,77.0,57,15.9,0.00,65.7
2025-07-07,79.6,80.9,57,15.4,0.00,69.2
2025-07-08,88.8,84.9,58,21.6,0.00,70.0
2025-07-09,68.7,71.3,77,22.3,2.20,64.9
2025-07-10,69.7,72.0,64,13.2,0.70,64.7
2025-07-11,78.7,81.3,59,15.9,0.00,68.8
2025-07-12,79.7,79.9,63,14.3,0.00,70.2
2025-07-13,85.5,85.4,57,15.7,0.00,73.4
2025-07-14,76.4,76.2,64,18.6,0.00,68.8
2025-07-15,82.8,84.5,55,18.5,0.00,72.7
2025-07-16,93.4,91.7,45,16.6,0.00,76.9
2025-07-17,84.0,82.9,57,12.7,0.00,71.9
2025-07-18,75.8,76.6,65,16.0,0.00,67.4
2025-07-19,68.7,70.1,67,11.4,0.30,62.7
2025-07-20,71.2,73.1,67,10.4,0.00,63.0
2025-07-21,79.5,79.4,66,11.3,0.00,67.1
2025-07-22,80.7,78.7,67,14.7,0.00,66.8
2025-07-23,84.3,81.4,69,14.6,0.00,68.5
2025-07-24,79.0,78.6,66,15.1,0.00,67.2
2025-07-25,70.3,71.6,69,17.7,0.50,62.8
2025-07-26,74.2,74.5,67,10.7,0.00,63.9
2025-07-27,77.1,77.3,63,15.8,0.00,65.6
2025-07-28,79.7,79.5,61,16.8,0.00,66.4
2025-07-29,80.2,81.7,51,14.7,0.00,69.2
2025-07-30,80.3,81.2,53,13.1,0.00,69.9
2025-07-31,82.8,82.0,60,12.8,0.00,70.9
2025-08-01,82.8,80.8,66,13.2,0.00,69.5
2025-08-02,79.3,78.2,72,16.7,0.00,67.0
2025-08-03,73.3,74.2,66,15.2,0.00,65.1
2025-08-04,73.7,75.0,65,13.9,0.00,65.6
2025-08-05,77.2,78.9,62,15.5,0.00,68.0
2025-08-06,70.6,71.4,81,20.2,7.80,65.4
2025-08-07,68.3,68.6,75,13.0,3.40,63.1
2025-08-08,72.7,72.1,71,11.4,0.00,63.6
2025-08-09,76.1,76.0,67,13.3,0.00,66.4
2025-08-10,82.0,82.9,63,16.9,0.00,71.8
2025-08-11,81.5,83.5,57,20.9,0.00,74.6
2025-08-12,87.5,88.8,54,15.3,0.00,77.4
2025-08-13,82.1,83.6,64,21.8,0.00,71.3
2025-08-14,75.0,77.2,65,16.6,4.90,67.3
2025-08-15,67.2,68.0,91,26.2,21.70,65.1
2025-08-16,71.5,72.3,79,22.6,1.50,65.9
2025-08-17,73.4,71.9,78,14.4,0.00,64.3
2025-08-18,72.0,74.2,71,13.8,0.00,65.5
2025-08-19,72.8,71.4,77,14.2,0.00,65.0
2025-08-20,71.0,70.7,68,14.2,0.00,63.7
2025-08-21,70.4,72.8,64,16.1,0.00,63.9
2025-08-22,78.7,80.9,57,17.1,0.00,69.5
2025-08-23,81.8,83.4,51,16.4,0.00,73.0
2025-08-24,85.9,85.9,51,10.9,0.00,74.2
2025-08-25,84.0,85.8,55,10.9,0.00,73.6
2025-08-26,83.6,84.7,60,10.5,0.00,72.8
2025-08-27,79.7,80.2,67,13.9,0.00,70.7
2025-08-28,82.9,79.6,74,11.7,0.20,70.6
2025-08-29,82.2,77.9,80,7.6,0.00,68.0
2025-08-30,75.8,73.0,84,11.3,0.00,64.4
2025-08-31,76.6,73.2,81,9.4,1.40,65.3
2025-09-01,75.4,73.0,87,9.3,0.00,63.5
2025-09-02,74.7,73.5,80,12.1,0.00,65.6
2025-09-03,77.2,75.1,79,10.5,0.00,66.2
2025-09-04,79.1,76.3,81,9.2,0.00,66.6
2025-09-05,79.6,76.1,82,13.3,0.00,66.2
2025-09-06,75.0,70.9,87,12.6,1.40,64.6
2025-09-07,72.0,71.4,78,13.0,0.00,64.6
2025-09-08,71.4,70.8,79,10.9,0.00,64.1
2025-09-09,72.3,72.6,76,9.6,0.00,64.2
2025-09-10,71.7,71.3,78,9.2,0.00,63.3
2025-09-11,74.0,72.1,84,10.7,0.00,62.0
2025-09-12,70.1,70.3,78,6.8,0.00,63.3
2025-09-13,74.7,76.6,75,14.3,0.00,65.3
2025-09-14,65.4,68.5,79,19.3,4.00,62.5
2025-09-15,64.0,67.1,70,14.6,0.00,60.8
2025-09-16,86.3,87.5,59,18.5,0.00,70.1
2025-09-17,75.1,76.3,62,18.9,0.00,67.0
2025-09-18,65.3,68.9,66,17.9,0.00,62.2
2025-09-19,69.9,71.9,67,12.7,0.00,62.2
2025-09-20,73.0,76.0,70,18.7,0.00,63.2
2025-09-21,65.7,66.3,81,20.0,14.50,60.8
2025-09-22,66.6,67.4,76,10.8,0.00,59.8
2025-09-23,66.5,68.5,73,14.3,0.00,60.6
2025-09-24,66.2,67.3,76,12.3,0.00,60.6
2025-09-25,60.2,62.2,77,10.3,0.00,57.0
2025-09-26,65.7,68.7,73,11.8,0.00,59.8
2025-09-27,70.1,71.2,73,18.6,0.40,62.1
2025-09-28,70.1,72.2,78,13.5,0.00,61.7
2025-09-29,63.3,63.1,88,13.8,11.30,60.6
2025-09-30,64.3,68.6,78,21.3,4.30,60.0
