latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.629173,-121.46939,22.0,-25200,America/Los_Angeles,GMT-7

time,apparent_temperature_max (°F),temperature_2m_max (°F),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),temperature_2m_mean (°F)
2022-05-01,76.4,84.0,43,19.5,0.00,65.8
2022-05-02,73.0,78.4,47,19.8,0.00,64.4
2022-05-03,77.9,84.6,25,26.8,0.00,68.3
2022-05-04,87.7,90.4,39,11.8,0.00,71.1
2022-05-05,73.0,77.8,50,17.4,0.00,66.1
2022-05-06,75.8,78.4,61,19.1,0.00,66.3
2022-05-07,76.4,79.3,52,20.1,0.00,63.9
2022-05-08,59.1,67.6,34,25.0,0.60,57.8
2022-05-09,60.0,65.1,47,22.7,2.30,53.9
2022-05-10,62.1,64.5,60,15.2,1.70,51.8
2022-05-11,68.5,73.5,54,17.1,0.00,57.3
2022-05-12,69.4,74.8,48,15.2,0.00,60.5
2022-05-13,82.4,84.5,52,11.2,0.00,66.6
2022-05-14,90.3,94.0,44,13.2,0.00,74.7
2022-05-15,91.8,92.3,45,23.3,0.00,74.6
2022-05-16,85.0,84.7,55,17.2,0.00,68.2
2022-05-17,90.3,95.1,44,13.2,0.00,72.8
2022-05-18,96.0,101.8,33,22.0,0.00,79.9
2022-05-19,87.1,93.8,17,25.3,0.00,82.5
2022-05-20,74.7,85.3,15,32.8,0.00,71.9
2022-05-21,86.3,90.1,15,13.8,0.00,74.1
2022-05-22,89.9,93.1,32,10.3,0.00,74.8
2022-05-23,92.6,98.0,25,16.1,0.00,79.7
2022-05-24,96.6,102.6,19,16.7,0.00,84.9
2022-05-25,104.2,105.0,26,20.9,0.00,84.9
2022-05-26,76.1,80.7,55,21.6,0.00,68.2
2022-05-27,81.2,83.1,59,22.2,0.00,67.2
2022-05-28,77.6,80.8,56,24.4,0.00,67.0
2022-05-29,75.6,82.6,40,20.3,0.00,67.8
2022-05-30,77.9,84.0,26,17.1,0.00,70.7
2022-05-31,84.8,90.6,22,22.0,0.00,74.8
2022-06-01,92.9,95.9,32,15.7,0.00,77.3
2022-06-02,89.6,93.0,37,21.4,0.00,76.4
2022-06-03,86.0,87.6,52,22.3,0.00,71.4
2022-06-04,76.3,81.1,47,18.1,1.60,68.9
2022-06-05,79.2,79.4,76,15.0,15.60,67.7
2022-06-06,87.8,88.8,58,12.0,0.00,72.7
2022-06-07,94.0,94.1,51,17.2,0.00,74.7
2022-06-08,92.5,92.2,42,15.5,0.00,75.4
2022-06-09,101.1,103.3,41,11.7,0.00,81.5
2022-06-10,104.7,106.6,32,15.0,0.00,88.3
2022-06-11,101.2,101.2,35,21.3,0.00,86.5
2022-06-12,82.0,83.3,62,24.3,14.40,73.6
2022-06-13,78.4,86.0,26,21.1,0.00,73.5
2022-06-14,86.7,93.7,18,20.3,0.00,77.4
2022-06-15,95.7,98.0,23,21.5,0.00,78.7
2022-06-16,84.9,89.0,39,23.3,0.00,71.9
2022-06-17,70.9,75.1,46,25.4,0.00,65.0
2022-06-18,78.5,80.6,49,13.6,0.00,66.6
2022-06-19,84.5,88.8,37,13.1,0.00,72.8
2022-06-20,91.9,95.6,28,14.0,0.00,78.8
2022-06-21,104.0,106.1,17,13.0,0.00,86.9
2022-06-22,99.3,102.9,22,17.0,0.00,85.9
2022-06-23,99.6,101.9,31,17.6,0.00,85.5
2022-06-24,98.2,102.7,32,18.5,0.00,83.3
2022-06-25,100.9,102.7,36,18.0,0.00,80.8
2022-06-26,98.8,102.7,39,16.1,0.00,80.6
2022-06-27,99.4,102.8,40,15.9,0.00,79.9
2022-06-28,98.3,102.4,34,18.2,0.00,80.9
2022-06-29,92.3,94.6,47,18.4,0.00,74.6
2022-06-30,85.4,88.2,57,17.6,0.00,69.6
2022-07-01,88.2,91.4,55,17.4,0.00,70.6
2022-07-02,78.9,82.0,63,23.2,0.00,66.2
2022-07-03,76.1,79.3,59,19.1,0.00,66.2
2022-07-04,88.0,87.5,57,16.9,0.10,71.3
2022-07-05,86.8,86.7,59,20.7,0.50,75.1
2022-07-06,83.7,85.8,57,18.5,0.00,71.9
2022-07-07,88.5,90.7,52,14.7,0.00,73.2
2022-07-08,96.7,98.3,48,18.9,0.00,77.3
2022-07-09,92.7,93.7,52,16.0,0.00,75.4
2022-07-10,102.6,103.3,43,13.4,0.00,81.3
2022-07-11,105.3,105.0,36,16.5,0.00,85.6
2022-07-12,95.9,97.6,47,20.6,0.00,78.4
2022-07-13,90.4,93.4,50,16.3,0.00,74.6
2022-07-14,99.6,100.2,49,17.8,0.00,77.9
2022-07-15,98.4,100.0,45,15.6,0.00,78.2
2022-07-16,104.0,105.9,40,15.0,0.00,82.8
2022-07-17,100.5,104.9,37,18.1,0.00,83.7
2022-07-18,96.4,101.8,34,19.8,0.00,82.8
2022-07-19,97.1,101.6,36,16.3,0.00,80.9
2022-07-20,101.0,103.6,41,16.7,0.00,79.4
2022-07-21,98.6,101.1,45,16.9,0.00,77.3
2022-07-22,95.7,100.4,37,16.9,0.00,79.4
2022-07-23,97.0,99.6,44,17.1,0.00,76.6
2022-07-24,98.5,101.7,48,18.4,0.00,76.4
2022-07-25,93.0,96.0,54,17.4,0.00,73.1
2022-07-26,95.3,97.3,53,18.6,0.00,74.3
2022-07-27,96.4,98.0,50,17.9,0.00,76.0
2022-07-28,97.8,98.0,53,19.5,0.00,75.2
2022-07-29,97.5,96.8,58,18.5,0.00,74.4
2022-07-30,94.0,93.0,58,20.1,0.00,73.6
2022-07-31,92.2,92.9,56,18.2,0.00,74.8
2022-08-01,91.5,89.7,54,13.6,0.60,76.0
2022-08-02,103.4,102.3,45,18.2,0.00,85.6
2022-08-03,103.5,103.4,41,17.2,0.00,83.7
2022-08-04,98.6,101.0,42,20.3,0.00,81.3
2022-08-05,90.2,89.9,54,18.1,0.80,75.0
2022-08-06,92.5,92.8,53,16.1,0.00,75.8
2022-08-07,94.6,94.7,52,17.9,0.00,75.4
2022-08-08,92.6,94.7,52,15.6,0.00,75.5
2022-08-09,88.9,91.7,51,18.7,0.00,75.1
2022-08-10,91.6,93.2,52,14.6,0.00,75.2
2022-08-11,93.2,95.5,53,16.9,0.00,76.1
2022-08-12,94.1,96.7,49,15.8,0.00,76.5
2022-08-13,99.1,100.3,46,15.6,0.00,78.1
2022-08-14,99.9,102.7,44,14.8,0.00,79.9
2022-08-15,103.9,104.7,39,15.6,0.00,83.5
2022-08-16,106.9,109.2,30,9.4,0.00,87.6
2022-08-17,105.7,107.2,31,14.8,0.00,87.1
2022-08-18,102.6,104.8,40,16.8,0.00,82.9
2022-08-19,103.1,104.2,46,15.4,0.00,80.6
2022-08-20,105.6,107.0,45,15.6,0.00,82.6
2022-08-21,89.1,94.2,50,19.2,0.00,75.2
2022-08-22,101.5,100.4,54,15.6,0.00,77.2
2022-08-23,104.2,103.1,50,16.1,0.00,82.1
2022-08-24,96.6,99.9,47,15.7,0.00,80.2
2022-08-25,90.2,94.6,59,15.5,0.00,73.9
2022-08-26,96.3,97.4,56,15.2,0.00,75.1
2022-08-27,91.6,94.2,58,16.4,0.00,73.9
2022-08-28,91.1,93.2,58,17.7,0.00,72.6
2022-08-29,93.0,96.0,49,18.0,0.00,74.9
2022-08-30,96.6,97.8,47,16.1,0.00,77.2
2022-08-31,100.4,101.7,43,12.6,0.00,78.3
2022-09-01,105.3,107.3,33,9.6,0.00,83.4
2022-09-02,102.6,106.4,30,15.0,0.00,84.1
2022-09-03,102.0,104.4,34,13.4,0.00,83.2
2022-09-04,105.7,108.4,30,11.8,0.00,86.3
2022-09-05,110.3,116.5,20,16.1,0.00,93.1
2022-09-06,115.3,117.3,19,17.0,0.00,95.2
2022-09-07,106.0,109.5,24,14.9,0.00,91.6
2022-09-08,109.5,112.9,21,11.5,0.00,92.1
2022-09-09,110.3,112.3,25,16.6,0.00,91.1
2022-09-10,85.1,90.1,46,25.6,0.00,77.3
2022-09-11,92.3,95.5,39,11.4,0.00,80.8
2022-09-12,90.7,93.7,45,18.1,0.00,78.8
2022-09-13,79.6,82.5,59,20.7,0.00,69.6
2022-09-14,78.9,80.9,62,18.0,0.00,68.0
2022-09-15,79.7,81.6,62,12.0,0.00,68.4
2022-09-16,85.6,86.5,60,14.2,0.00,70.0
2022-09-17,76.2,80.2,63,21.7,0.00,67.0
2022-09-18,70.1,76.7,70,29.4,20.20,65.4
2022-09-19,75.7,73.4,84,10.2,32.60,63.9
2022-09-20,77.3,75.0,75,7.7,0.30,65.8
2022-09-21,76.4,76.6,70,18.6,7.60,65.8
2022-09-22,79.4,82.1,64,14.5,0.00,68.1
2022-09-23,88.1,86.6,62,9.0,0.00,70.6
2022-09-24,92.2,93.6,54,12.2,0.00,74.7
2022-09-25,93.6,94.0,55,11.6,0.00,74.6
2022-09-26,91.7,92.1,60,14.2,0.00,72.3
2022-09-27,84.1,87.1,56,12.0,0.00,68.8
2022-09-28,84.8,88.1,60,12.2,0.00,69.9
2022-09-29,87.0,88.0,61,9.9,0.00,71.9
2022-09-30,88.1,90.7,46,8.2,0.00,73.6
2022-10-01,86.8,88.2,61,16.3,0.00,69.6
2022-10-02,84.3,84.9,63,12.8,0.00,68.3
2022-10-03,87.7,88.9,58,13.9,0.00,70.0
2022-10-04,88.0,88.3,63,10.0,0.00,70.4
2022-10-05,91.0,90.7,59,7.1,0.00,72.5
2022-10-06,92.9,93.1,56,10.1,0.00,73.9
2022-10-07,91.7,95.8,54,10.2,0.00,74.3
2022-10-08,92.0,94.3,54,10.5,0.00,74.2
2022-10-09,89.0,91.2,58,10.6,0.00,70.7
2022-10-10,89.6,93.0,55,11.4,0.00,71.6
2022-10-11,86.3,88.3,56,12.3,0.00,68.9
2022-10-12,84.8,86.5,61,13.8,0.00,67.4
2022-10-13,81.5,82.7,68,13.5,0.00,64.8
2022-10-14,84.2,85.6,66,11.4,0.00,66.4
2022-10-15,79.9,81.0,73,17.6,0.00,63.8
2022-10-16,74.9,76.7,69,13.0,0.00,64.8
2022-10-17,76.6,77.2,70,8.3,0.00,63.6
2022-10-18,82.5,85.7,56,9.5,0.00,68.8
2022-10-19,83.4,86.1,42,10.5,0.00,68.7
2022-10-20,83.5,85.9,43,9.6,0.00,69.2
2022-10-21,77.8,81.7,64,18.2,0.00,64.4
2022-10-22,65.8,74.3,49,25.6,0.00,64.3
2022-10-23,59.7,71.2,31,25.8,0.00,61.5
2022-10-24,67.9,73.9,29,15.6,0.00,60.3
2022-10-25,69.7,73.0,47,9.7,0.00,60.7
2022-10-26,63.9,71.6,53,16.1,0.00,58.0
2022-10-27,67.1,71.7,39,10.4,0.00,57.5
2022-10-28,67.6,72.2,48,8.5,0.00,58.0
2022-10-29,70.5,76.4,56,8.4,0.00,58.8
2022-10-30,72.2,75.0,69,9.9,0.00,57.8
2022-10-31,69.0,70.9,69,11.2,0.00,58.6
2022-11-01,55.8,60.1,83,22.1,7.20,54.2
2022-11-02,54.6,59.4,79,15.2,2.80,50.0
2022-11-03,52.1,62.2,64,18.7,0.00,48.0
2022-11-04,58.0,62.8,55,10.0,0.00,50.6
2022-11-05,57.4,60.2,76,15.7,0.30,55.1
2022-11-06,56.5,64.1,71,21.3,0.00,56.5
2022-11-07,53.7,60.4,75,26.0,7.60,52.2
2022-11-08,46.9,51.1,87,23.9,28.00,47.9
2022-11-09,52.7,56.4,84,14.2,0.70,47.8
2022-11-10,53.8,59.2,82,11.5,0.00,46.3
2022-11-11,54.4,57.4,77,7.8,0.00,46.3
2022-11-12,55.1,58.8,80,10.4,2.30,48.8
2022-11-13,53.3,60.1,68,18.8,0.00,47.8
2022-11-14,53.7,58.2,77,10.1,0.00,44.6
2022-11-15,59.2,66.6,58,19.2,0.00,50.9
2022-11-16,58.9,62.3,57,14.2,0.00,49.5
2022-11-17,58.2,61.9,72,10.8,0.00,47.3
2022-11-18,56.2,66.7,58,23.8,0.00,50.0
2022-11-19,55.1,61.2,43,15.6,0.00,49.0
2022-11-20,57.1,62.1,66,10.9,0.00,45.6
2022-11-21,56.5,60.5,66,9.0,0.00,46.3
2022-11-22,58.0,61.4,68,8.7,0.00,46.0
2022-11-23,59.3,63.2,71,9.8,0.00,47.1
2022-11-24,62.9,66.9,70,11.3,0.00,49.8
2022-11-25,62.1,65.7,65,11.2,0.00,48.7
2022-11-26,60.3,66.7,57,11.0,0.00,51.6
2022-11-27,59.0,63.7,64,10.5,0.00,48.6
2022-11-28,59.1,62.8,66,13.6,0.00,48.8
2022-11-29,53.2,58.0,48,14.3,0.00,47.1
2022-11-30,51.1,58.0,67,13.0,0.00,44.3
2022-12-01,45.3,49.8,85,29.4,17.10,46.0
2022-12-02,46.7,53.2,81,13.0,0.00,39.4
2022-12-03,47.5,48.8,93,10.0,29.40,41.5
2022-12-04,52.0,55.7,89,16.3,13.40,48.0
2022-12-05,50.8,55.1,87,18.2,6.10,49.0
2022-12-06,53.6,56.6,86,10.2,0.10,46.7
2022-12-07,50.9,55.0,84,9.9,0.00,43.7
2022-12-08,47.9,52.6,86,18.0,2.10,45.2
2022-12-09,49.9,53.0,85,16.3,1.00,49.0
2022-12-10,49.2,53.6,88,40.6,30.90,51.3
2022-12-11,45.2,52.3,84,19.6,10.20,47.0
2022-12-12,47.5,52.9,82,17.1,6.50,44.5
2022-12-13,45.4,49.5,86,9.8,0.00,39.5
2022-12-14,47.6,50.9,87,9.4,0.00,40.5
2022-12-15,47.3,51.3,88,9.8,0.00,39.4
2022-12-16,48.1,51.9,84,9.4,0.00,40.0
2022-12-17,48.0,51.0,90,8.0,0.00,38.4
2022-12-18,44.1,46.9,95,9.7,0.00,37.0
2022-12-19,40.7,44.7,94,6.9,0.00,38.3
2022-12-20,47.0,50.5,88,9.7,0.00,41.1
2022-12-21,49.0,52.3,83,8.8,0.00,41.7
2022-12-22,45.7,49.0,86,7.1,0.30,41.9
2022-12-23,52.8,54.7,88,9.2,0.00,44.3
2022-12-24,51.0,52.3,94,7.4,0.00,42.5
2022-12-25,51.2,52.6,96,9.2,0.00,44.0
2022-12-26,49.1,51.4,93,21.8,5.30,45.6
2022-12-27,51.9,55.4,90,32.9,31.00,52.0
2022-12-28,50.8,52.9,92,9.3,0.00,44.0
2022-12-29,48.2,51.4,87,18.7,11.40,47.8
2022-12-30,55.1,58.5,93,24.9,17.50,53.4
2022-12-31,56.0,57.7,91,45.1,70.70,53.8
2023-01-01,49.3,58.7,59,27.9,0.10,50.7
2023-01-02,44.7,48.2,77,17.3,11.50,43.4
2023-01-03,48.9,53.3,90,12.6,0.50,44.8
2023-01-04,51.0,62.2,82,42.9,16.90,50.9
2023-01-05,49.5,55.9,92,27.8,34.80,51.8
2023-01-06,54.2,58.5,83,14.5,0.10,50.2
2023-01-07,49.4,58.2,69,41.1,9.20,52.1
2023-01-08,54.1,59.5,77,45.4,23.40,53.3
2023-01-09,58.5,60.4,87,40.3,38.00,53.9
2023-01-10,48.0,55.2,83,33.5,10.50,51.1
2023-01-11,45.5,52.2,82,24.8,16.10,49.6
2023-01-12,62.1,62.8,76,20.5,0.00,55.2
2023-01-13,51.4,58.3,73,31.6,28.20,54.8
2023-01-14,51.5,56.1,89,41.3,42.40,52.4
2023-01-15,45.3,51.0,90,22.7,8.70,47.3
2023-01-16,48.9,52.6,87,24.3,12.30,47.6
2023-01-17,49.7,52.7,89,9.7,0.00,43.4
2023-01-18,47.8,53.2,84,19.9,4.80,43.7
2023-01-19,46.1,52.7,79,22.1,6.40,45.2
2023-01-20,50.5,54.1,56,19.3,0.00,44.0
2023-01-21,49.2,52.6,79,9.4,0.00,41.0
2023-01-22,43.7,54.5,67,29.2,0.00,44.0
2023-01-23,50.5,58.0,48,28.4,0.00,48.4
2023-01-24,53.6,57.0,79,10.2,0.00,43.6
2023-01-25,59.0,64.1,71,22.3,0.00,47.8
2023-01-26,58.0,60.1,69,13.1,0.00,48.6
2023-01-27,56.3,58.6,82,9.5,0.00,46.4
2023-01-28,53.4,57.1,85,9.6,0.00,45.0
2023-01-29,44.2,49.4,84,19.6,0.60,44.1
2023-01-30,44.4,53.1,41,22.9,0.00,42.7
2023-01-31,49.3,53.7,53,21.2,0.00,41.9
2023-02-01,49.7,54.5,77,9.4,0.00,41.3
2023-02-02,51.3,54.5,83,10.4,0.00,42.1
2023-02-03,53.1,54.8,82,13.4,8.00,47.4
2023-02-04,52.7,56.2,90,27.9,13.90,47.7
2023-02-05,50.2,56.0,83,22.1,0.50,49.0
2023-02-06,52.6,59.3,75,20.7,0.00,46.7
2023-02-07,54.8,56.7,84,10.5,0.00,44.4
2023-02-08,57.7,59.8,85,9.0,0.00,46.1
2023-02-09,60.4,61.7,89,10.2,0.00,46.8
2023-02-10,57.3,60.8,84,17.1,0.00,47.4
2023-02-11,50.1,55.9,79,17.7,0.80,46.0
2023-02-12,61.5,67.3,68,19.9,0.00,50.7
2023-02-13,59.7,63.0,67,24.0,0.00,50.6
2023-02-14,43.8,52.3,43,23.6,0.00,46.3
2023-02-15,48.8,56.6,49,18.3,0.00,45.2
2023-02-16,50.3,55.2,65,11.2,0.00,43.5
2023-02-17,54.8,60.8,68,12.0,0.00,46.2
2023-02-18,56.1,59.3,71,10.9,0.00,43.9
2023-02-19,57.3,60.1,76,10.8,0.00,45.6
2023-02-20,63.5,65.3,75,9.4,0.00,49.5
2023-02-21,56.9,62.5,64,31.7,0.00,49.8
2023-02-22,44.8,51.7,60,17.1,0.80,41.8
2023-02-23,38.4,47.5,78,30.6,5.50,40.1
2023-02-24,44.5,48.7,85,37.9,21.30,41.3
2023-02-25,42.6,47.1,89,13.0,4.90,42.5
2023-02-26,39.5,46.6,89,22.8,10.90,44.3
2023-02-27,40.0,48.0,90,30.8,11.10,41.8
2023-02-28,41.9,47.6,90,24.6,14.50,42.2
2023-03-01,42.2,53.5,60,28.9,0.00,42.8
2023-03-02,51.3,56.3,59,20.2,0.00,44.0
2023-03-03,56.0,58.7,77,13.7,0.00,46.6
2023-03-04,43.9,51.9,73,30.9,3.40,46.1
2023-03-05,47.3,52.3,75,25.1,7.90,44.5
2023-03-06,46.7,51.9,84,13.9,3.30,42.2
2023-03-07,47.5,53.2,75,14.8,6.90,44.2
2023-03-08,50.8,55.0,71,16.7,5.40,46.1
2023-03-09,45.1,50.9,83,37.4,21.30,44.8
2023-03-10,57.5,60.5,77,38.8,7.90,53.7
2023-03-11,56.2,56.8,88,11.0,5.10,50.6
2023-03-12,58.3,62.1,89,21.7,17.60,54.8
2023-03-13,61.1,64.3,85,19.3,9.10,56.8
2023-03-14,53.6,60.5,88,42.5,23.60,54.9
2023-03-15,58.9,62.8,77,14.5,0.00,49.2
2023-03-16,61.3,63.1,73,9.7,0.00,49.5
2023-03-17,64.1,66.0,75,13.5,0.00,52.5
2023-03-18,66.7,66.5,77,11.6,0.00,53.9
2023-03-19,52.6,57.1,84,23.1,18.80,54.0
2023-03-20,55.1,59.0,79,17.0,0.00,51.6
2023-03-21,49.3,53.2,87,31.1,16.50,48.3
2023-03-22,52.8,56.5,84,25.1,6.70,49.8
2023-03-23,56.8,60.8,76,14.8,5.00,51.3
2023-03-24,53.3,57.6,57,13.8,0.00,48.5
2023-03-25,51.2,58.5,55,20.9,0.00,47.9
2023-03-26,50.6,57.2,53,17.5,0.00,46.4
2023-03-27,57.1,61.6,65,13.4,0.00,46.8
2023-03-28,44.6,49.3,79,29.3,16.40,46.5
2023-03-29,43.9,50.5,88,23.2,10.70,44.8
2023-03-30,55.1,58.8,77,12.6,0.00,48.9
2023-03-31,54.4,58.9,76,11.6,0.00,49.2
2023-04-01,63.4,64.5,78,13.8,0.00,50.6
2023-04-02,58.1,61.0,72,20.4,0.10,53.0
2023-04-03,47.9,56.4,56,24.3,0.60,46.8
2023-04-04,52.0,57.5,60,14.3,0.00,46.0
2023-04-05,60.5,61.2,74,9.4,0.00,47.7
2023-04-06,62.9,64.3,75,11.1,0.30,52.0
2023-04-07,56.5,57.4,85,11.5,9.10,52.9
2023-04-08,63.8,66.6,67,8.8,0.00,55.2
2023-04-09,73.7,73.6,70,10.3,0.00,58.0
2023-04-10,78.0,77.3,74,18.4,0.00,61.5
2023-04-11,73.7,72.6,75,17.8,0.00,60.2
2023-04-12,61.4,65.0,69,15.1,0.10,52.9
2023-04-13,60.7,65.9,41,23.4,0.00,54.6
2023-04-14,66.7,67.4,72,10.3,0.00,54.3
2023-04-15,68.7,69.0,73,13.2,0.00,55.5
2023-04-16,65.5,67.9,69,13.1,0.00,55.0
2023-04-17,58.4,62.4,72,19.6,0.00,53.1
2023-04-18,58.9,61.9,59,17.4,0.70,51.8
2023-04-19,60.8,63.3,61,11.7,0.00,51.2
2023-04-20,67.7,71.3,54,13.4,0.00,56.3
2023-04-21,79.2,81.9,54,19.1,0.00,64.2
2023-04-22,81.8,83.5,52,15.6,0.00,68.2
2023-04-23,82.3,81.0,65,18.6,0.00,65.4
2023-04-24,81.5,80.1,61,13.2,0.00,64.6
2023-04-25,79.7,85.2,51,19.5,0.00,66.4
2023-04-26,86.1,85.8,51,8.7,0.00,67.7
2023-04-27,90.2,89.7,51,9.1,0.00,71.8
2023-04-28,91.3,89.6,52,11.1,0.00,72.0
2023-04-29,88.1,87.5,52,14.3,0.00,69.1
2023-04-30,76.1,77.4,61,23.5,0.00,62.1
2023-05-01,55.9,62.1,65,19.1,0.00,55.0
2023-05-02,60.9,64.1,70,19.4,2.10,53.9
2023-05-03,58.9,64.6,64,13.4,0.10,55.3
2023-05-04,59.8,61.1,82,9.2,8.70,54.4
2023-05-05,60.2,65.2,72,18.6,2.30,55.7
2023-05-06,61.0,64.6,78,16.9,17.60,55.6
2023-05-07,63.8,67.6,67,15.3,0.00,57.2
2023-05-08,62.8,67.0,68,20.7,0.90,56.5
2023-05-09,72.8,73.0,65,15.3,0.00,59.3
2023-05-10,68.7,70.4,68,17.6,0.00,59.0
2023-05-11,78.6,77.4,68,15.4,0.00,61.3
2023-05-12,88.8,85.8,65,13.6,0.00,67.2
2023-05-13,93.9,93.3,56,13.6,0.00,73.2
2023-05-14,90.5,90.1,52,18.9,0.00,73.3
2023-05-15,89.5,88.2,53,14.9,0.00,71.3
2023-05-16,96.0,96.4,51,11.5,0.00,74.7
2023-05-17,94.8,93.5,51,16.1,0.00,74.2
2023-05-18,91.6,90.1,59,15.9,0.00,70.1
2023-05-19,89.2,88.3,59,16.4,0.00,70.1
2023-05-20,81.8,81.9,64,16.6,0.00,66.4
2023-05-21,91.8,89.9,64,13.2,0.00,69.3
2023-05-22,95.1,92.8,59,16.9,0.00,72.7
2023-05-23,81.2,82.0,58,18.3,0.00,66.9
2023-05-24,78.0,78.8,61,16.6,0.00,64.0
2023-05-25,77.9,78.7,63,18.4,0.00,63.8
2023-05-26,77.2,77.6,65,16.3,0.50,64.0
2023-05-27,79.4,79.6,65,16.7,0.00,64.3
2023-05-28,77.9,77.6,68,15.7,0.00,64.1
2023-05-29,76.9,78.4,64,20.7,0.00,64.6
2023-05-30,76.7,77.5,63,19.2,0.00,64.8
2023-05-31,79.6,79.3,63,15.0,0.00,64.5
2023-06-01,83.8,82.9,60,14.5,0.00,66.4
2023-06-02,89.9,88.8,57,16.9,0.00,69.9
2023-06-03,94.2,92.8,51,12.7,0.00,73.6
2023-06-04,97.1,95.2,47,16.3,0.00,76.5
2023-06-05,89.5,87.9,56,25.0,0.00,70.8
2023-06-06,79.9,80.0,62,20.2,0.20,66.7
2023-06-07,74.8,76.7,63,17.0,0.00,66.5
2023-06-08,83.6,83.8,57,14.8,0.00,69.7
2023-06-09,79.6,81.4,57,18.0,0.00,67.5
2023-06-10,81.7,82.5,60,15.3,0.00,66.4
2023-06-11,83.0,83.3,62,18.2,0.00,67.8
2023-06-12,79.6,80.1,62,18.1,0.60,67.2
2023-06-13,85.9,84.7,62,17.4,0.00,69.3
2023-06-14,90.2,88.2,61,16.4,0.00,71.0
2023-06-15,95.5,93.3,56,21.1,0.00,72.1
2023-06-16,92.2,91.9,57,20.7,0.00,72.7
2023-06-17,87.2,88.4,61,19.9,0.00,70.9
2023-06-18,85.8,86.0,50,22.6,0.00,71.4
2023-06-19,77.5,80.7,45,18.4,0.00,65.4
2023-06-20,78.2,80.4,38,15.8,0.00,66.8
2023-06-21,84.6,87.5,46,18.1,0.00,69.8
2023-06-22,79.5,81.4,59,20.5,0.00,65.8
2023-06-23,79.8,80.4,59,15.3,0.00,66.6
2023-06-24,81.9,83.5,58,18.6,0.00,67.6
2023-06-25,81.8,82.5,62,17.8,0.00,66.2
2023-06-26,85.5,86.1,61,16.6,0.00,67.6
2023-06-27,87.7,88.2,57,17.7,0.00,69.7
2023-06-28,92.3,90.7,56,17.9,0.00,71.0
2023-06-29,102.5,103.5,48,15.8,0.00,78.4
2023-06-30,108.0,104.5,39,11.6,0.00,84.0
2023-07-01,109.5,109.7,32,13.8,0.00,88.5
2023-07-02,109.5,110.6,28,13.9,0.00,91.2
2023-07-03,95.5,96.7,40,21.3,0.00,79.7
2023-07-04,92.5,93.9,52,16.4,0.00,73.1
2023-07-05,88.9,90.2,55,17.3,0.00,71.4
2023-07-06,88.2,89.2,59,17.3,0.00,70.1
2023-07-07,86.4,87.4,60,18.2,0.00,68.3
2023-07-08,86.2,86.8,56,18.4,0.00,68.5
2023-07-09,80.8,82.8,60,17.8,0.00,66.0
2023-07-10,92.4,92.4,56,15.9,0.00,71.8
2023-07-11,98.4,99.0,41,12.8,0.00,79.0
2023-07-12,94.1,96.4,42,13.9,0.00,77.5
2023-07-13,101.1,100.1,45,14.4,0.00,79.1
2023-07-14,105.9,105.5,41,15.6,0.00,83.1
2023-07-15,110.0,107.9,40,11.1,0.00,85.7
2023-07-16,112.3,111.4,37,17.2,0.00,89.1
2023-07-17,104.3,104.6,35,18.5,0.00,84.9
2023-07-18,92.9,95.3,45,18.8,0.00,77.4
2023-07-19,98.0,98.3,49,13.7,0.00,76.3
2023-07-20,104.5,104.5,45,13.4,0.00,80.3
2023-07-21,109.3,109.8,36,14.9,0.00,86.8
2023-07-22,109.4,110.8,30,12.5,0.00,88.9
2023-07-23,103.0,105.3,34,18.5,0.00,84.8
2023-07-24,94.8,97.3,44,18.0,0.00,76.9
2023-07-25,101.0,100.9,42,13.5,0.00,80.6
2023-07-26,94.9,96.4,46,17.7,0.00,78.5
2023-07-27,91.3,93.8,50,17.0,0.00,74.3
2023-07-28,94.6,97.3,43,14.5,0.00,76.5
2023-07-29,93.6,97.4,39,15.4,0.00,77.5
2023-07-30,97.6,99.4,37,16.0,0.00,78.7
2023-07-31,97.5,99.1,42,14.2,0.00,78.2
2023-08-01,90.2,92.5,50,17.9,0.00,74.3
2023-08-02,88.4,89.6,57,18.3,0.00,71.1
2023-08-03,87.1,87.3,60,17.1,0.00,70.0
2023-08-04,96.5,95.7,57,15.1,0.00,75.3
2023-08-05,102.6,102.7,45,18.6,0.00,80.9
2023-08-06,102.8,107.4,33,16.6,0.00,86.8
2023-08-07,104.8,105.1,36,19.7,0.00,85.4
2023-08-08,87.1,87.2,57,18.3,0.00,73.1
2023-08-09,90.3,90.5,58,15.0,0.00,73.5
2023-08-10,94.0,94.4,58,16.9,0.00,74.3
2023-08-11,91.6,92.1,57,13.4,0.00,73.9
2023-08-12,98.5,98.2,48,14.5,0.00,78.6
2023-08-13,100.7,100.7,42,15.8,0.00,82.3
2023-08-14,104.0,102.0,36,10.1,0.00,85.6
2023-08-15,110.5,108.6,39,13.5,0.00,88.6
2023-08-16,110.1,109.0,41,18.1,0.00,86.8
2023-08-17,105.6,105.1,43,19.2,0.00,85.3
2023-08-18,94.0,93.9,57,15.7,0.00,76.3
2023-08-19,97.0,97.9,54,16.9,0.00,77.7
2023-08-20,92.7,94.8,46,19.1,0.20,80.2
